,task,trial,horizon,uncertainty,slot1_value,slot2_value,choice,RT,reward,forced,participant,is_training
29610,108,0,10,3,80,60,1,326.799,65,1,12,True
29611,108,1,10,3,80,60,1,392.626,53,1,12,True
29612,108,2,10,3,80,60,1,359.407,67,1,12,True
29613,108,3,10,3,80,60,0,279.507,99,1,12,True
29614,108,4,10,3,80,60,0,344.05,84,0,12,True
29615,108,5,10,3,80,60,0,409.932,84,0,12,True
29616,108,6,10,3,80,60,0,1.735,73,0,12,True
29617,108,7,10,3,80,60,0,1.902,70,0,12,True
29618,108,8,10,3,80,60,0,1.7049999999999998,86,0,12,True
29619,108,9,10,3,80,60,0,1.731,78,0,12,True
29620,109,0,5,2,90,60,1,339.82800000000003,58,1,12,True
29621,109,1,5,2,90,60,1,341.081,70,1,12,True
29622,109,2,5,2,90,60,0,270.64,83,1,12,True
29623,109,3,5,2,90,60,0,496.408,81,1,12,True
29624,109,4,5,2,90,60,0,1.7260000000000002,89,0,12,True
29625,110,0,5,2,60,40,0,388.68,45,1,12,True
29626,110,1,5,2,60,40,1,274.441,36,1,12,True
29627,110,2,5,2,60,40,1,270.495,40,1,12,True
29628,110,3,5,2,60,40,0,312.363,65,1,12,True
29629,110,4,5,2,60,40,0,895.942,55,0,12,True
29630,111,0,10,2,36,40,0,454.392,40,1,12,True
29631,111,1,10,2,36,40,1,212.177,45,1,12,True
29632,111,2,10,2,36,40,0,440.363,52,1,12,True
29633,111,3,10,2,36,40,1,351.03200000000004,43,1,12,True
29634,111,4,10,2,36,40,0,4902.822999999999,51,0,12,True
29635,111,5,10,2,36,40,0,80.50699999999999,39,0,12,True
29636,111,6,10,2,36,40,0,577.4540000000001,37,0,12,True
29637,111,7,10,2,36,40,1,719.7959999999999,34,0,12,True
29638,111,8,10,2,36,40,0,71.56099999999999,36,0,12,True
29639,111,9,10,2,36,40,0,128.827,37,0,12,True
29640,112,0,5,2,68,60,0,351.159,61,1,12,True
29641,112,1,5,2,68,60,1,255.72,58,1,12,True
29642,112,2,5,2,68,60,1,331.032,64,1,12,True
29643,112,3,5,2,68,60,0,435.709,66,1,12,True
29644,112,4,5,2,68,60,0,920.158,61,0,12,True
29645,113,0,5,2,40,60,0,453.686,57,1,12,True
29646,113,1,5,2,40,60,1,265.853,67,1,12,True
29647,113,2,5,2,40,60,1,387.576,60,1,12,True
29648,113,3,5,2,40,60,0,520.923,56,1,12,True
29649,113,4,5,2,40,60,1,189.134,74,0,12,True
29650,114,0,10,2,40,44,1,298.204,29,1,12,True
29651,114,1,10,2,40,44,1,268.245,30,1,12,True
29652,114,2,10,2,40,44,0,278.83000000000004,44,1,12,True
29653,114,3,10,2,40,44,0,242.231,36,1,12,True
29654,114,4,10,2,40,44,0,1324.2769999999998,45,0,12,True
29655,114,5,10,2,40,44,0,14.755,26,0,12,True
29656,114,6,10,2,40,44,0,42.811,23,0,12,True
29657,114,7,10,2,40,44,0,29.9,40,0,12,True
29658,114,8,10,2,40,44,0,17.433,51,0,12,True
29659,114,9,10,2,40,44,0,6.911,50,0,12,True
29660,115,0,5,2,36,40,1,353.448,38,1,12,True
29661,115,1,5,2,36,40,0,202.306,31,1,12,True
29662,115,2,5,2,36,40,1,193.683,35,1,12,True
29663,115,3,5,2,36,40,0,295.74,36,1,12,True
29664,115,4,5,2,36,40,1,1305.606,39,0,12,True
29665,116,0,5,3,40,44,1,379.045,39,1,12,True
29666,116,1,5,3,40,44,1,321.903,40,1,12,True
29667,116,2,5,3,40,44,1,409.811,33,1,12,True
29668,116,3,5,3,40,44,0,237.719,44,1,12,True
29669,116,4,5,3,40,44,0,1384.227,39,0,12,True
29670,117,0,10,3,60,72,1,229.575,67,1,12,True
29671,117,1,10,3,60,72,1,275.451,75,1,12,True
29672,117,2,10,3,60,72,0,181.535,65,1,12,True
29673,117,3,10,3,60,72,1,373.593,65,1,12,True
29674,117,4,10,3,60,72,1,2343.763,64,0,12,True
29675,117,5,10,3,60,72,1,72.601,68,0,12,True
29676,117,6,10,3,60,72,1,34.902,76,0,12,True
29677,117,7,10,3,60,72,1,62.981,70,0,12,True
29678,117,8,10,3,60,72,1,1.662,64,0,12,True
29679,117,9,10,3,60,72,1,401.04,59,0,12,True
29680,118,0,5,2,40,52,0,451.064,38,1,12,True
29681,118,1,5,2,40,52,0,502.924,27,1,12,True
29682,118,2,5,2,40,52,1,237.733,61,1,12,True
29683,118,3,5,2,40,52,1,232.518,48,1,12,True
29684,118,4,5,2,40,52,1,67.476,55,0,12,True
29685,119,0,10,3,52,60,1,333.452,57,1,12,True
29686,119,1,10,3,52,60,1,319.41700000000003,70,1,12,True
29687,119,2,10,3,52,60,1,399.923,60,1,12,True
29688,119,3,10,3,52,60,0,229.605,59,1,12,True
29689,119,4,10,3,52,60,1,1857.578,55,0,12,True
29690,119,5,10,3,52,60,1,197.532,67,0,12,True
29691,119,6,10,3,52,60,1,217.707,51,0,12,True
29692,119,7,10,3,52,60,1,90.677,76,0,12,True
29693,119,8,10,3,52,60,1,99.271,46,0,12,True
29694,119,9,10,3,52,60,1,123.594,57,0,12,True
29695,120,0,5,2,70,40,1,291.85299999999995,29,1,12,True
29696,120,1,5,2,70,40,0,245.321,79,1,12,True
29697,120,2,5,2,70,40,0,257.849,65,1,12,True
29698,120,3,5,2,70,40,1,550.117,57,1,12,True
29699,120,4,5,2,70,40,0,201.774,68,0,12,True
29700,121,0,10,2,60,68,1,388.942,77,1,12,True
29701,121,1,10,2,60,68,0,259.43699999999995,46,1,12,True
29702,121,2,10,2,60,68,0,368.486,57,1,12,True
29703,121,3,10,2,60,68,1,218.639,63,1,12,True
29704,121,4,10,2,60,68,1,413.607,76,0,12,True
29705,121,5,10,2,60,68,1,12.37,64,0,12,True
29706,121,6,10,2,60,68,1,1.655,82,0,12,True
29707,121,7,10,2,60,68,1,85.608,62,0,12,True
29708,121,8,10,2,60,68,1,159.492,62,0,12,True
29709,121,9,10,2,60,68,1,14.763,60,0,12,True
29710,122,0,5,2,60,80,1,263.918,86,1,12,True
29711,122,1,5,2,60,80,0,237.138,73,1,12,True
29712,122,2,5,2,60,80,0,364.73,82,1,12,True
29713,122,3,5,2,60,80,1,275.423,82,1,12,True
29714,122,4,5,2,60,80,1,1677.22,92,0,12,True
29715,123,0,5,1,52,40,0,461.398,37,1,12,True
29716,123,1,5,1,52,40,0,335.98,52,1,12,True
29717,123,2,5,1,52,40,1,203.609,29,1,12,True
29718,123,3,5,1,52,40,0,326.761,54,1,12,True
29719,123,4,5,1,52,40,0,280.103,53,0,12,True
29720,124,0,10,3,20,40,1,338.5,40,1,12,True
29721,124,1,10,3,20,40,1,282.926,44,1,12,True
29722,124,2,10,3,20,40,0,262.422,11,1,12,True
29723,124,3,10,3,20,40,1,249.436,44,1,12,True
29724,124,4,10,3,20,40,1,195.824,53,0,12,True
29725,124,5,10,3,20,40,1,65.204,37,0,12,True
29726,124,6,10,3,20,40,1,34.846000000000004,41,0,12,True
29727,124,7,10,3,20,40,1,55.841,35,0,12,True
29728,124,8,10,3,20,40,1,75.455,40,0,12,True
29729,124,9,10,3,20,40,1,42.903,46,0,12,True
29730,125,0,5,3,40,10,0,382.051,40,1,12,True
29731,125,1,5,3,40,10,1,158.938,16,1,12,True
29732,125,2,5,3,40,10,1,396.798,13,1,12,True
29733,125,3,5,3,40,10,1,443.12,13,1,12,True
29734,125,4,5,3,40,10,0,1.757,22,0,12,True
29735,126,0,10,2,60,52,1,384.839,59,1,12,True
29736,126,1,10,2,60,52,1,265.408,40,1,12,True
29737,126,2,10,2,60,52,0,211.943,61,1,12,True
29738,126,3,10,2,60,52,0,211.309,73,1,12,True
29739,126,4,10,2,60,52,0,436.971,71,0,12,True
29740,126,5,10,2,60,52,0,1.808,56,0,12,True
29741,126,6,10,2,60,52,0,39.948,61,0,12,True
29742,126,7,10,2,60,52,0,27.397,51,0,12,True
29743,126,8,10,2,60,52,0,1.771,63,0,12,True
29744,126,9,10,2,60,52,0,1.746,66,0,12,True
29745,127,0,10,2,56,60,1,335.968,71,1,12,True
29746,127,1,10,2,56,60,0,385.848,55,1,12,True
29747,127,2,10,2,56,60,0,582.6139999999999,54,1,12,True
29748,127,3,10,2,56,60,1,270.571,63,1,12,True
29749,127,4,10,2,56,60,1,405.766,66,0,12,True
29750,127,5,10,2,56,60,1,50.171,50,0,12,True
29751,127,6,10,2,56,60,1,62.732,52,0,12,True
29752,127,7,10,2,56,60,1,73.34400000000001,66,0,12,True
29753,127,8,10,2,56,60,1,40.575,59,0,12,True
29754,127,9,10,2,56,60,1,42.467,64,0,12,True
29755,128,0,10,1,60,30,1,339.89399999999995,28,1,12,True
29756,128,1,10,1,60,30,0,284.97,57,1,12,True
29757,128,2,10,1,60,30,0,400.535,63,1,12,True
29758,128,3,10,1,60,30,0,356.193,52,1,12,True
29759,128,4,10,1,60,30,0,226.157,75,0,12,True
29760,128,5,10,1,60,30,0,42.31,68,0,12,True
29761,128,6,10,1,60,30,0,100.603,66,0,12,True
29762,128,7,10,1,60,30,0,126.339,53,0,12,True
29763,128,8,10,1,60,30,0,70.451,63,0,12,True
29764,128,9,10,1,60,30,0,39.914,56,0,12,True
29765,129,0,10,2,40,48,1,298.116,41,1,12,True
29766,129,1,10,2,40,48,0,236.982,50,1,12,True
29767,129,2,10,2,40,48,1,272.727,43,1,12,True
29768,129,3,10,2,40,48,0,268.249,41,1,12,True
29769,129,4,10,2,40,48,0,3156.507,42,0,12,True
29770,129,5,10,2,40,48,0,786.551,46,0,12,True
29771,129,6,10,2,40,48,1,351.04400000000004,56,0,12,True
29772,129,7,10,2,40,48,1,182.303,37,0,12,True
29773,129,8,10,2,40,48,1,615.869,53,0,12,True
29774,129,9,10,2,40,48,1,169.433,52,0,12,True
29775,130,0,5,2,52,60,1,382.489,56,1,12,True
29776,130,1,5,2,52,60,1,285.947,44,1,12,True
29777,130,2,5,2,52,60,0,288.856,61,1,12,True
29778,130,3,5,2,52,60,0,290.221,57,1,12,True
29779,130,4,5,2,52,60,0,243.561,48,0,12,True
29780,131,0,5,2,56,60,0,462.868,70,1,12,True
29781,131,1,5,2,56,60,1,252.395,50,1,12,True
29782,131,2,5,2,56,60,0,360.907,52,1,12,True
29783,131,3,5,2,56,60,1,488.994,43,1,12,True
29784,131,4,5,2,56,60,0,178.594,52,0,12,True
29785,132,0,5,1,52,60,1,315.19,61,1,12,True
29786,132,1,5,1,52,60,0,245.726,72,1,12,True
29787,132,2,5,1,52,60,0,292.66700000000003,39,1,12,True
29788,132,3,5,1,52,60,0,1061.145,49,1,12,True
29789,132,4,5,1,52,60,1,1265.544,61,0,12,True
29790,133,0,10,3,48,60,1,354.952,52,1,12,True
29791,133,1,10,3,48,60,1,304.884,66,1,12,True
29792,133,2,10,3,48,60,0,252.94100000000003,56,1,12,True
29793,133,3,10,3,48,60,1,377.422,55,1,12,True
29794,133,4,10,3,48,60,0,3215.327,45,0,12,True
29795,133,5,10,3,48,60,1,212.138,58,0,12,True
29796,133,6,10,3,48,60,1,150.492,59,0,12,True
29797,133,7,10,3,48,60,1,55.413,65,0,12,True
29798,133,8,10,3,48,60,1,2.37,68,0,12,True
29799,133,9,10,3,48,60,1,106.549,58,0,12,True
29800,134,0,5,1,40,48,1,338.434,50,1,12,True
29801,134,1,5,1,40,48,0,244.299,35,1,12,True
29802,134,2,5,1,40,48,0,457.82,51,1,12,True
29803,134,3,5,1,40,48,0,429.828,51,1,12,True
29804,134,4,5,1,40,48,1,3874.253,50,0,12,True
29805,135,0,10,2,10,40,0,445.06,11,1,12,True
29806,135,1,10,2,10,40,0,359.47,10,1,12,True
29807,135,2,10,2,10,40,1,278.137,47,1,12,True
29808,135,3,10,2,10,40,1,226.711,31,1,12,True
29809,135,4,10,2,10,40,1,103.086,22,0,12,True
29810,135,5,10,2,10,40,1,4.492,51,0,12,True
29811,135,6,10,2,10,40,1,114.043,40,0,12,True
29812,135,7,10,2,10,40,1,138.323,49,0,12,True
29813,135,8,10,2,10,40,1,426.391,48,0,12,True
29814,135,9,10,2,10,40,1,214.43,30,0,12,True
29815,136,0,5,2,10,40,0,581.0790000000001,13,1,12,True
29816,136,1,5,2,10,40,0,259.349,9,1,12,True
29817,136,2,5,2,10,40,1,327.264,37,1,12,True
29818,136,3,5,2,10,40,1,297.043,41,1,12,True
29819,136,4,5,2,10,40,1,210.843,41,0,12,True
29820,137,0,10,3,60,30,1,354.482,38,1,12,True
29821,137,1,10,3,60,30,1,257.29999999999995,38,1,12,True
29822,137,2,10,3,60,30,0,271.05,51,1,12,True
29823,137,3,10,3,60,30,1,419.364,23,1,12,True
29824,137,4,10,3,60,30,0,189.674,43,0,12,True
29825,137,5,10,3,60,30,0,747.494,57,0,12,True
29826,137,6,10,3,60,30,0,73.507,65,0,12,True
29827,137,7,10,3,60,30,0,98.79,54,0,12,True
29828,137,8,10,3,60,30,0,132.163,64,0,12,True
29829,137,9,10,3,60,30,0,99.519,64,0,12,True
29830,138,0,5,2,80,60,0,376.373,81,1,12,True
29831,138,1,5,2,80,60,0,294.571,75,1,12,True
29832,138,2,5,2,80,60,1,306.21500000000003,69,1,12,True
29833,138,3,5,2,80,60,1,383.903,66,1,12,True
29834,138,4,5,2,80,60,0,645.098,78,0,12,True
29835,139,0,5,2,40,60,0,346.003,29,1,12,True
29836,139,1,5,2,40,60,0,298.53200000000004,43,1,12,True
29837,139,2,5,2,40,60,1,244.343,56,1,12,True
29838,139,3,5,2,40,60,1,264.223,50,1,12,True
29839,139,4,5,2,40,60,1,539.154,55,0,12,True
29840,140,0,5,1,52,40,0,389.599,37,1,12,True
29841,140,1,5,1,52,40,0,298.31600000000003,52,1,12,True
29842,140,2,5,1,52,40,1,285.115,29,1,12,True
29843,140,3,5,1,52,40,0,431.021,54,1,12,True
29844,140,4,5,1,52,40,0,1075.339,36,0,12,True
29845,141,0,5,2,40,20,0,414.0750000000001,42,1,12,True
29846,141,1,5,2,40,20,1,220.604,1,1,12,True
29847,141,2,5,2,40,20,0,288.194,38,1,12,True
29848,141,3,5,2,40,20,1,307.043,12,1,12,True
29849,141,4,5,2,40,20,0,350.623,28,0,12,True
29850,142,0,10,2,70,40,1,393.311,50,1,12,True
29851,142,1,10,2,70,40,1,319.232,39,1,12,True
29852,142,2,10,2,70,40,0,281.52,72,1,12,True
29853,142,3,10,2,70,40,0,316.47,95,1,12,True
29854,142,4,10,2,70,40,0,2420.536,80,0,12,True
29855,142,5,10,2,70,40,0,50.17,89,0,12,True
29856,142,6,10,2,70,40,0,133.354,73,0,12,True
29857,142,7,10,2,70,40,0,141.46200000000002,72,0,12,True
29858,142,8,10,2,70,40,0,1.653,75,0,12,True
29859,142,9,10,2,70,40,0,302.045,66,0,12,True
29860,143,0,5,1,36,40,1,287.998,58,1,12,True
29861,143,1,5,1,36,40,0,331.35,34,1,12,True
29862,143,2,5,1,36,40,0,328.961,28,1,12,True
29863,143,3,5,1,36,40,0,355.921,37,1,12,True
29864,143,4,5,1,36,40,1,1304.183,35,0,12,True
29865,144,0,10,2,90,60,1,396.302,65,1,12,True
29866,144,1,10,2,90,60,0,250.003,94,1,12,True
29867,144,2,10,2,90,60,0,269.876,94,1,12,True
29868,144,3,10,2,90,60,1,458.323,60,1,12,True
29869,144,4,10,2,90,60,0,421.358,87,0,12,True
29870,144,5,10,2,90,60,0,153.73000000000002,83,0,12,True
29871,144,6,10,2,90,60,0,152.724,90,0,12,True
29872,144,7,10,2,90,60,0,177.027,99,0,12,True
29873,144,8,10,2,90,60,0,156.592,93,0,12,True
29874,144,9,10,2,90,60,0,124.507,91,0,12,True
29875,145,0,10,1,60,40,0,351.365,54,1,12,True
29876,145,1,10,1,60,40,0,272.67999999999995,62,1,12,True
29877,145,2,10,1,60,40,1,613.049,47,1,12,True
29878,145,3,10,1,60,40,0,330.101,66,1,12,True
29879,145,4,10,1,60,40,0,811.121,68,0,12,True
29880,145,5,10,1,60,40,0,1.656,69,0,12,True
29881,145,6,10,1,60,40,0,83.08500000000001,65,0,12,True
29882,145,7,10,1,60,40,0,133.27800000000002,65,0,12,True
29883,145,8,10,1,60,40,0,173.102,75,0,12,True
29884,145,9,10,1,60,40,0,50.801,51,0,12,True
29885,146,0,5,2,40,48,0,469.684,44,1,12,True
29886,146,1,5,2,40,48,1,625.251,48,1,12,True
29887,146,2,5,2,40,48,0,255.80000000000004,56,1,12,True
29888,146,3,5,2,40,48,1,1136.9199999999998,47,1,12,True
29889,146,4,5,2,40,48,1,3970.712,38,0,12,True
29890,147,0,10,2,40,32,1,345.99800000000005,14,1,12,True
29891,147,1,10,2,40,32,1,347.237,31,1,12,True
29892,147,2,10,2,40,32,0,265.161,27,1,12,True
29893,147,3,10,2,40,32,0,331.48100000000005,39,1,12,True
29894,147,4,10,2,40,32,0,3026.781,32,0,12,True
29895,147,5,10,2,40,32,1,204.275,24,0,12,True
29896,147,6,10,2,40,32,0,146.46300000000002,42,0,12,True
29897,147,7,10,2,40,32,0,90.31,31,0,12,True
29898,147,8,10,2,40,32,0,60.623000000000005,32,0,12,True
29899,147,9,10,2,40,32,0,252.86,28,0,12,True
29900,148,0,5,2,36,40,1,373.412,38,1,12,True
29901,148,1,5,2,36,40,0,258.38800000000003,31,1,12,True
29902,148,2,5,2,36,40,1,368.347,35,1,12,True
29903,148,3,5,2,36,40,0,398.209,36,1,12,True
29904,148,4,5,2,36,40,1,1999.739,48,0,12,True
29905,149,0,10,3,52,60,1,269.528,57,1,12,True
29906,149,1,10,3,52,60,1,311.629,70,1,12,True
29907,149,2,10,3,52,60,1,294.989,60,1,12,True
29908,149,3,10,3,52,60,0,274.95399999999995,59,1,12,True
29909,149,4,10,3,52,60,1,1556.5929999999998,52,0,12,True
29910,149,5,10,3,52,60,1,951.65,61,0,12,True
29911,149,6,10,3,52,60,1,183.804,65,0,12,True
29912,149,7,10,3,52,60,1,333.312,49,0,12,True
29913,149,8,10,3,52,60,1,251.406,63,0,12,True
29914,149,9,10,3,52,60,1,197.292,59,0,12,True
29915,150,0,10,2,60,48,0,675.2040000000001,65,1,12,True
29916,150,1,10,2,60,48,1,325.228,48,1,12,True
29917,150,2,10,2,60,48,1,375.546,50,1,12,True
29918,150,3,10,2,60,48,0,335.868,60,1,12,True
29919,150,4,10,2,60,48,0,959.341,59,0,12,True
29920,150,5,10,2,60,48,0,209.041,56,0,12,True
29921,150,6,10,2,60,48,0,190.905,55,0,12,True
29922,150,7,10,2,60,48,0,226.719,73,0,12,True
29923,150,8,10,2,60,48,0,239.908,66,0,12,True
29924,150,9,10,2,60,48,0,161.108,61,0,12,True
29925,151,0,5,2,60,64,1,360.823,63,1,12,True
29926,151,1,5,2,60,64,0,247.09,59,1,12,True
29927,151,2,5,2,60,64,1,264.654,76,1,12,True
29928,151,3,5,2,60,64,0,371.195,53,1,12,True
29929,151,4,5,2,60,64,1,1811.79,56,0,12,True
29930,152,0,5,3,60,48,1,345.553,47,1,12,True
29931,152,1,5,3,60,48,0,258.806,62,1,12,True
29932,152,2,5,3,60,48,1,223.701,51,1,12,True
29933,152,3,5,3,60,48,1,395.142,56,1,12,True
29934,152,4,5,3,60,48,0,658.095,59,0,12,True
29935,153,0,5,1,52,60,1,279.71000000000004,61,1,12,True
29936,153,1,5,1,52,60,0,314.82500000000005,72,1,12,True
29937,153,2,5,1,52,60,0,509.491,39,1,12,True
29938,153,3,5,1,52,60,0,350.363,49,1,12,True
29939,153,4,5,1,52,60,1,1646.752,49,0,12,True
29940,154,0,5,1,36,40,1,337.163,58,1,12,True
29941,154,1,5,1,36,40,0,235.454,34,1,12,True
29942,154,2,5,1,36,40,0,326.731,28,1,12,True
29943,154,3,5,1,36,40,0,505.38700000000006,37,1,12,True
29944,154,4,5,1,36,40,1,578.397,45,0,12,True
29945,155,0,10,3,10,40,1,297.282,47,1,12,True
29946,155,1,10,3,10,40,1,300.469,30,1,12,True
29947,155,2,10,3,10,40,0,229.34,3,1,12,True
29948,155,3,10,3,10,40,1,248.276,47,1,12,True
29949,155,4,10,3,10,40,1,252.076,46,0,12,True
29950,155,5,10,3,10,40,1,102.73,53,0,12,True
29951,155,6,10,3,10,40,1,218.18,50,0,12,True
29952,155,7,10,3,10,40,1,93.64,39,0,12,True
29953,155,8,10,3,10,40,1,57.311,29,0,12,True
29954,155,9,10,3,10,40,1,179.219,21,0,12,True
29955,156,0,10,2,60,80,1,291.782,82,1,12,True
29956,156,1,10,2,60,80,0,286.658,57,1,12,True
29957,156,2,10,2,60,80,0,809.609,62,1,12,True
29958,156,3,10,2,60,80,1,259.909,77,1,12,True
29959,156,4,10,2,60,80,1,369.278,79,0,12,True
29960,156,5,10,2,60,80,1,144.256,76,0,12,True
29961,156,6,10,2,60,80,1,143.88500000000002,87,0,12,True
29962,156,7,10,2,60,80,1,141.641,99,0,12,True
29963,156,8,10,2,60,80,1,220.653,69,0,12,True
29964,156,9,10,2,60,80,1,207.014,81,0,12,True
29965,157,0,10,2,90,60,0,434.961,87,1,12,True
29966,157,1,10,2,90,60,0,367.662,79,1,12,True
29967,157,2,10,2,90,60,1,296.065,61,1,12,True
29968,157,3,10,2,90,60,1,292.66900000000004,53,1,12,True
29969,157,4,10,2,90,60,0,1126.949,81,0,12,True
29970,157,5,10,2,90,60,0,159.241,73,0,12,True
29971,157,6,10,2,90,60,0,196.068,95,0,12,True
29972,157,7,10,2,90,60,0,169.417,99,0,12,True
29973,157,8,10,2,90,60,0,280.16600000000005,99,0,12,True
29974,157,9,10,2,90,60,0,240.675,86,0,12,True
29975,158,0,5,1,60,40,1,387.215,35,1,12,True
29976,158,1,5,1,60,40,0,265.839,56,1,12,True
29977,158,2,5,1,60,40,0,317.81,59,1,12,True
29978,158,3,5,1,60,40,0,392.535,75,1,12,True
29979,158,4,5,1,60,40,0,316.617,44,0,12,True
29980,159,0,10,1,64,60,0,383.0990000000001,68,1,12,True
29981,159,1,10,1,64,60,0,294.387,53,1,12,True
29982,159,2,10,1,64,60,0,300.791,62,1,12,True
29983,159,3,10,1,64,60,1,294.51899999999995,54,1,12,True
29984,159,4,10,1,64,60,0,1015.412,70,0,12,True
29985,159,5,10,1,64,60,0,268.878,62,0,12,True
29986,159,6,10,1,64,60,0,214.214,77,0,12,True
29987,159,7,10,1,64,60,0,92.846,60,0,12,True
29988,159,8,10,1,64,60,0,240.09,67,0,12,True
29989,159,9,10,1,64,60,0,232.923,69,0,12,True
29990,160,0,10,1,40,52,0,592.241,47,1,12,True
29991,160,1,10,1,40,52,0,239.961,38,1,12,True
29992,160,2,10,1,40,52,1,258.826,60,1,12,True
29993,160,3,10,1,40,52,0,309.606,37,1,12,True
29994,160,4,10,1,40,52,1,184.278,50,0,12,True
29995,160,5,10,1,40,52,1,150.741,55,0,12,True
29996,160,6,10,1,40,52,1,100.702,48,0,12,True
29997,160,7,10,1,40,52,1,70.76,41,0,12,True
29998,160,8,10,1,40,52,1,87.5,50,0,12,True
29999,160,9,10,1,40,52,1,57.601,56,0,12,True
30000,161,0,10,2,60,64,0,418.515,51,1,12,True
30001,161,1,10,2,60,64,1,219.346,74,1,12,True
30002,161,2,10,2,60,64,1,264.33,54,1,12,True
30003,161,3,10,2,60,64,0,283.767,51,1,12,True
30004,161,4,10,2,60,64,1,917.909,63,0,12,True
30005,161,5,10,2,60,64,1,221.644,57,0,12,True
30006,161,6,10,2,60,64,1,113.759,67,0,12,True
30007,161,7,10,2,60,64,1,83.83,49,0,12,True
30008,161,8,10,2,60,64,1,116.568,71,0,12,True
30009,161,9,10,2,60,64,1,1.763,66,0,12,True
30010,162,0,10,1,60,90,0,377.405,56,1,12,True
30011,162,1,10,1,60,90,0,246.952,59,1,12,True
30012,162,2,10,1,60,90,0,429.437,72,1,12,True
30013,162,3,10,1,60,90,1,257.654,89,1,12,True
30014,162,4,10,1,60,90,1,1268.755,93,0,12,True
30015,162,5,10,1,60,90,1,30.46,83,0,12,True
30016,162,6,10,1,60,90,1,157.008,88,0,12,True
30017,162,7,10,1,60,90,1,392.094,93,0,12,True
30018,162,8,10,1,60,90,1,308.281,75,0,12,True
30019,162,9,10,1,60,90,1,180.586,98,0,12,True
30020,163,0,5,2,80,60,0,396.885,81,1,12,True
30021,163,1,5,2,80,60,0,171.609,75,1,12,True
30022,163,2,5,2,80,60,1,195.976,69,1,12,True
30023,163,3,5,2,80,60,1,417.828,66,1,12,True
30024,163,4,5,2,80,60,0,1055.574,88,0,12,True
30025,164,0,10,2,70,40,1,370.696,26,1,12,True
30026,164,1,10,2,70,40,0,209.369,72,1,12,True
30027,164,2,10,2,70,40,1,479.011,47,1,12,True
30028,164,3,10,2,70,40,0,314.17,65,1,12,True
30029,164,4,10,2,70,40,0,1577.327,87,0,12,True
30030,164,5,10,2,70,40,0,52.498000000000005,74,0,12,True
30031,164,6,10,2,70,40,0,169.565,65,0,12,True
30032,164,7,10,2,70,40,0,118.16,63,0,12,True
30033,164,8,10,2,70,40,0,167.073,68,0,12,True
30034,164,9,10,2,70,40,0,60.266,57,0,12,True
30035,165,0,5,1,40,60,0,405.1350000000001,39,1,12,True
30036,165,1,5,1,40,60,1,234.599,54,1,12,True
30037,165,2,5,1,40,60,0,264.598,41,1,12,True
30038,165,3,5,1,40,60,0,680.057,41,1,12,True
30039,165,4,5,1,40,60,1,618.027,58,0,12,True
30040,166,0,5,1,48,60,0,445.971,44,1,12,True
30041,166,1,5,1,48,60,0,274.767,64,1,12,True
30042,166,2,5,1,48,60,1,334.738,71,1,12,True
30043,166,3,5,1,48,60,0,390.565,45,1,12,True
30044,166,4,5,1,48,60,1,197.195,59,0,12,True
30045,167,0,10,1,40,20,1,574.231,16,1,12,True
30046,167,1,10,1,40,20,0,262.938,29,1,12,True
30047,167,2,10,1,40,20,0,273.93,40,1,12,True
30048,167,3,10,1,40,20,0,333.688,42,1,12,True
30049,167,4,10,1,40,20,0,782.514,37,0,12,True
30050,167,5,10,1,40,20,0,108.547,45,0,12,True
30051,167,6,10,1,40,20,0,1.654,42,0,12,True
30052,167,7,10,1,40,20,0,2.25,38,0,12,True
30053,167,8,10,1,40,20,0,1.748,40,0,12,True
30054,167,9,10,1,40,20,0,427.341,44,0,12,True
30055,168,0,10,1,32,40,0,406.687,38,1,12,True
30056,168,1,10,1,32,40,1,268.048,41,1,12,True
30057,168,2,10,1,32,40,0,249.225,23,1,12,True
30058,168,3,10,1,32,40,0,363.756,43,1,12,True
30059,168,4,10,1,32,40,1,297.414,48,0,12,True
30060,168,5,10,1,32,40,1,576.4590000000001,41,0,12,True
30061,168,6,10,1,32,40,1,303.744,46,0,12,True
30062,168,7,10,1,32,40,1,191.969,32,0,12,True
30063,168,8,10,1,32,40,1,238.24,40,0,12,True
30064,168,9,10,1,32,40,1,239.788,47,0,12,True
30065,169,0,10,1,40,44,0,491.66,42,1,12,True
30066,169,1,10,1,40,44,1,352.73,54,1,12,True
30067,169,2,10,1,40,44,0,188.355,30,1,12,True
30068,169,3,10,1,40,44,0,314.91,40,1,12,True
30069,169,4,10,1,40,44,1,844.588,43,0,12,True
30070,169,5,10,1,40,44,1,39.664,55,0,12,True
30071,169,6,10,1,40,44,1,155.85,54,0,12,True
30072,169,7,10,1,40,44,1,178.44199999999998,43,0,12,True
30073,169,8,10,1,40,44,1,55.208,39,0,12,True
30074,169,9,10,1,40,44,1,49.907,32,0,12,True
30075,170,0,5,2,56,60,0,410.36,62,1,12,True
30076,170,1,5,2,56,60,1,282.344,69,1,12,True
30077,170,2,5,2,56,60,1,387.444,59,1,12,True
30078,170,3,5,2,56,60,0,289.90700000000004,55,1,12,True
30079,170,4,5,2,56,60,1,1438.2569999999998,63,0,12,True
30080,171,0,10,1,40,48,0,380.435,51,1,12,True
30081,171,1,10,1,40,48,1,234.663,51,1,12,True
