,state_left,state_right,choice,resultant_state,trial,reward,participant,task,is_training
16344,3,2,2,0,94,0,130,1,True
16345,3,2,2,0,95,0,130,1,True
16346,1,0,0,0,96,0,130,1,True
16347,2,3,3,1,97,0,130,1,True
16348,2,3,3,1,98,0,130,1,True
16349,1,0,-1,-1,99,0,130,1,True
16350,2,3,2,0,100,0,130,1,True
16351,2,3,3,1,101,0,130,1,True
16352,2,3,-1,-1,102,0,130,1,True
16353,3,2,3,1,103,0,130,1,True
16354,3,2,-1,-1,104,0,130,1,True
16355,3,2,-1,-1,105,0,130,1,True
16356,0,1,-1,-1,106,0,130,1,True
16357,2,3,3,1,107,0,130,1,True
16358,0,1,1,1,108,0,130,1,True
16359,1,0,1,1,109,0,130,1,True
16360,1,0,-1,-1,110,0,130,1,True
16361,0,1,1,1,111,0,130,1,True
16362,3,2,3,1,112,0,130,1,True
16363,2,3,2,0,113,0,130,1,True
16364,1,0,1,1,114,0,130,1,True
16365,0,1,0,0,115,0,130,1,True
16366,1,0,-1,-1,116,0,130,1,True
16367,2,3,3,1,117,0,130,1,True
16368,1,0,0,0,118,0,130,1,True
16369,1,0,1,1,119,0,130,1,True
16370,2,3,3,1,120,0,130,1,True
16371,1,0,-1,-1,121,0,130,1,True
16372,1,0,0,0,122,0,130,1,True
16373,2,3,-1,-1,123,0,130,1,True
16374,2,3,-1,-1,124,0,130,1,True
16375,1,0,-1,-1,0,0,131,1,True
16376,1,0,1,1,1,2,131,1,True
16377,3,2,3,1,2,2,131,1,True
16378,1,0,1,1,3,5,131,1,True
16379,2,3,2,0,4,5,131,1,True
16380,3,2,3,1,5,2,131,1,True
16381,0,1,1,1,6,0,131,1,True
16382,1,0,1,1,7,-2,131,1,True
16383,2,3,3,1,8,-3,131,1,True
16384,0,1,0,0,9,-3,131,1,True
16385,3,2,2,0,10,-2,131,1,True
16386,1,0,0,0,11,2,131,1,True
16387,0,1,0,0,12,2,131,1,True
16388,3,2,2,0,13,4,131,1,True
16389,0,1,0,0,14,3,131,1,True
16390,2,3,-1,-1,15,0,131,1,True
16391,1,0,0,0,16,3,131,1,True
16392,0,1,0,0,17,1,131,1,True
16393,2,3,3,1,18,-1,131,1,True
16394,2,3,2,0,19,5,131,1,True
16395,2,3,3,1,20,1,131,1,True
16396,0,1,0,0,21,2,131,1,True
16397,1,0,0,0,22,0,131,1,True
16398,1,0,1,1,23,-3,131,1,True
16399,0,1,-1,-1,24,0,131,1,True
16400,3,2,2,0,25,0,131,1,True
16401,0,1,0,0,26,3,131,1,True
16402,2,3,3,1,27,-3,131,1,True
16403,3,2,3,1,28,-1,131,1,True
16404,2,3,3,1,29,-2,131,1,True
16405,2,3,2,0,30,2,131,1,True
16406,0,1,1,1,31,-3,131,1,True
16407,2,3,2,0,32,4,131,1,True
16408,2,3,3,1,33,-3,131,1,True
16409,2,3,2,0,34,-2,131,1,True
16410,0,1,1,1,35,1,131,1,True
16411,2,3,2,0,36,-3,131,1,True
16412,1,0,0,0,37,-1,131,1,True
16413,1,0,1,1,38,-3,131,1,True
16414,1,0,0,0,39,-1,131,1,True
16415,3,2,3,1,40,-1,131,1,True
16416,0,1,1,1,41,0,131,1,True
16417,2,3,2,0,42,-1,131,1,True
16418,3,2,2,0,43,-2,131,1,True
16419,2,3,2,0,44,-2,131,1,True
16420,0,1,1,1,45,3,131,1,True
16421,0,1,0,0,46,-4,131,1,True
16422,1,0,0,0,47,-3,131,1,True
16423,0,1,0,0,48,-4,131,1,True
16424,1,0,0,0,49,-4,131,1,True
16425,3,2,3,1,50,-3,131,1,True
16426,1,0,-1,-1,51,0,131,1,True
16427,3,2,2,0,52,1,131,1,True
16428,2,3,3,1,53,-3,131,1,True
16429,0,1,0,0,54,-1,131,1,True
16430,3,2,3,1,55,1,131,1,True
16431,0,1,0,0,56,2,131,1,True
16432,2,3,3,1,57,2,131,1,True
16433,1,0,1,1,58,-2,131,1,True
16434,3,2,2,0,59,3,131,1,True
16435,2,3,3,1,60,0,131,1,True
16436,3,2,3,1,61,1,131,1,True
16437,2,3,2,0,62,2,131,1,True
16438,2,3,2,0,63,1,131,1,True
16439,2,3,2,0,64,2,131,1,True
16440,0,1,0,0,65,1,131,1,True
16441,3,2,3,1,66,1,131,1,True
16442,3,2,3,1,67,4,131,1,True
16443,2,3,2,0,68,2,131,1,True
16444,3,2,2,0,69,1,131,1,True
16445,0,1,0,0,70,1,131,1,True
16446,2,3,3,1,71,3,131,1,True
16447,3,2,3,1,72,3,131,1,True
16448,0,1,1,1,73,4,131,1,True
16449,0,1,-1,-1,74,0,131,1,True
16450,3,2,2,0,75,-3,131,1,True
16451,1,0,1,1,76,1,131,1,True
16452,3,2,2,0,77,0,131,1,True
16453,1,0,1,1,78,4,131,1,True
16454,1,0,0,0,79,-3,131,1,True
16455,0,1,0,0,80,-4,131,1,True
16456,3,2,-1,-1,81,0,131,1,True
16457,3,2,2,0,82,-3,131,1,True
16458,0,1,0,0,83,-4,131,1,True
16459,2,3,3,1,84,0,131,1,True
16460,2,3,2,0,85,-2,131,1,True
16461,1,0,0,0,86,0,131,1,True
16462,0,1,0,0,87,1,131,1,True
16463,1,0,0,0,88,4,131,1,True
16464,2,3,2,0,89,4,131,1,True
16465,0,1,0,0,90,2,131,1,True
16466,0,1,1,1,91,4,131,1,True
16467,2,3,2,0,92,4,131,1,True
16468,1,0,1,1,93,3,131,1,True
16469,2,3,3,1,94,5,131,1,True
16470,1,0,0,0,95,3,131,1,True
16471,3,2,3,1,96,5,131,1,True
16472,2,3,3,1,97,1,131,1,True
16473,1,0,1,1,98,-1,131,1,True
16474,3,2,2,0,99,2,131,1,True
16475,0,1,0,0,100,1,131,1,True
16476,2,3,3,1,101,3,131,1,True
16477,3,2,3,1,102,4,131,1,True
16478,2,3,3,1,103,2,131,1,True
16479,3,2,3,1,104,0,131,1,True
16480,2,3,3,1,105,-2,131,1,True
16481,0,1,-1,-1,106,0,131,1,True
16482,0,1,1,1,107,0,131,1,True
16483,0,1,0,0,108,5,131,1,True
16484,3,2,2,0,109,5,131,1,True
16485,1,0,1,1,110,-3,131,1,True
16486,0,1,1,1,111,-4,131,1,True
16487,1,0,1,1,112,-2,131,1,True
16488,0,1,1,1,113,-2,131,1,True
16489,3,2,3,1,114,-4,131,1,True
16490,3,2,2,0,115,4,131,1,True
16491,0,1,0,0,116,2,131,1,True
16492,3,2,2,0,117,3,131,1,True
16493,0,1,0,0,118,3,131,1,True
16494,1,0,0,0,119,4,131,1,True
16495,3,2,3,1,120,1,131,1,True
16496,0,1,1,1,121,2,131,1,True
16497,0,1,0,0,122,-1,131,1,True
16498,0,1,1,1,123,1,131,1,True
16499,3,2,3,1,124,3,131,1,True
16500,2,3,3,1,0,1,132,1,True
16501,3,2,3,1,1,3,132,1,True
16502,3,2,3,1,2,2,132,1,True
16503,2,3,3,1,3,0,132,1,True
16504,1,0,1,1,4,-1,132,1,True
16505,0,1,1,1,5,-4,132,1,True
16506,2,3,2,0,6,5,132,1,True
16507,3,2,2,0,7,2,132,1,True
16508,1,0,0,0,8,2,132,1,True
16509,3,2,3,1,9,1,132,1,True
16510,3,2,3,1,10,1,132,1,True
16511,0,1,1,1,11,-2,132,1,True
16512,0,1,0,0,12,0,132,1,True
16513,0,1,0,0,13,-1,132,1,True
16514,1,0,0,0,14,0,132,1,True
16515,1,0,0,0,15,1,132,1,True
16516,2,3,3,1,16,-2,132,1,True
16517,2,3,2,0,17,0,132,1,True
16518,3,2,3,1,18,-3,132,1,True
16519,0,1,1,1,19,-2,132,1,True
16520,0,1,1,1,20,0,132,1,True
16521,1,0,-1,-1,21,0,132,1,True
16522,0,1,1,1,22,0,132,1,True
16523,1,0,0,0,23,-3,132,1,True
16524,1,0,0,0,24,0,132,1,True
16525,3,2,2,0,25,2,132,1,True
16526,0,1,0,0,26,3,132,1,True
16527,1,0,0,0,27,3,132,1,True
16528,0,1,0,0,28,4,132,1,True
16529,3,2,3,1,29,-3,132,1,True
16530,1,0,0,0,30,4,132,1,True
16531,1,0,0,0,31,4,132,1,True
16532,1,0,0,0,32,4,132,1,True
16533,1,0,0,0,33,2,132,1,True
16534,1,0,0,0,34,-1,132,1,True
16535,2,3,2,0,35,0,132,1,True
16536,1,0,1,1,36,-2,132,1,True
16537,1,0,1,1,37,-2,132,1,True
16538,1,0,1,1,38,0,132,1,True
16539,0,1,1,1,39,1,132,1,True
16540,0,1,1,1,40,1,132,1,True
16541,0,1,1,1,41,-1,132,1,True
16542,0,1,0,0,42,4,132,1,True
16543,0,1,-1,-1,43,0,132,1,True
16544,2,3,3,1,44,0,132,1,True
16545,0,1,1,1,45,1,132,1,True
16546,0,1,1,1,46,0,132,1,True
16547,3,2,3,1,47,0,132,1,True
16548,1,0,1,1,48,1,132,1,True
16549,1,0,1,1,49,1,132,1,True
16550,3,2,3,1,50,3,132,1,True
16551,3,2,3,1,51,-1,132,1,True
16552,0,1,1,1,52,-4,132,1,True
16553,2,3,2,0,53,-4,132,1,True
16554,3,2,3,1,54,-3,132,1,True
16555,0,1,1,1,55,0,132,1,True
16556,0,1,1,1,56,1,132,1,True
16557,2,3,3,1,57,4,132,1,True
16558,2,3,3,1,58,3,132,1,True
16559,0,1,1,1,59,2,132,1,True
16560,2,3,2,0,60,-1,132,1,True
16561,1,0,0,0,61,-1,132,1,True
16562,0,1,0,0,62,3,132,1,True
16563,0,1,0,0,63,5,132,1,True
16564,3,2,3,1,64,2,132,1,True
16565,2,3,3,1,65,3,132,1,True
16566,0,1,1,1,66,1,132,1,True
16567,3,2,3,1,67,0,132,1,True
16568,0,1,-1,-1,68,0,132,1,True
16569,0,1,1,1,69,-2,132,1,True
16570,0,1,-1,-1,70,0,132,1,True
16571,1,0,1,1,71,-2,132,1,True
16572,0,1,1,1,72,-1,132,1,True
16573,2,3,-1,-1,73,0,132,1,True
16574,2,3,3,1,74,-3,132,1,True
16575,2,3,-1,-1,75,0,132,1,True
16576,2,3,3,1,76,1,132,1,True
16577,1,0,-1,-1,77,0,132,1,True
16578,1,0,-1,-1,78,0,132,1,True
16579,0,1,1,1,79,4,132,1,True
16580,0,1,1,1,80,4,132,1,True
16581,3,2,-1,-1,81,0,132,1,True
16582,3,2,-1,-1,82,0,132,1,True
16583,1,0,0,0,83,1,132,1,True
16584,2,3,3,1,84,3,132,1,True
16585,1,0,-1,-1,85,0,132,1,True
16586,3,2,-1,-1,86,0,132,1,True
16587,3,2,-1,-1,87,0,132,1,True
16588,3,2,2,0,88,-2,132,1,True
16589,1,0,-1,-1,89,0,132,1,True
16590,2,3,-1,-1,90,0,132,1,True
16591,1,0,1,1,91,2,132,1,True
16592,3,2,-1,-1,92,0,132,1,True
16593,1,0,-1,-1,93,0,132,1,True
16594,3,2,3,1,94,3,132,1,True
16595,2,3,3,1,95,2,132,1,True
16596,1,0,0,0,96,-2,132,1,True
16597,2,3,-1,-1,97,0,132,1,True
16598,0,1,-1,-1,98,0,132,1,True
16599,3,2,2,0,99,-3,132,1,True
16600,2,3,-1,-1,100,0,132,1,True
16601,2,3,-1,-1,101,0,132,1,True
16602,1,0,1,1,102,1,132,1,True
16603,0,1,-1,-1,103,0,132,1,True
16604,2,3,-1,-1,104,0,132,1,True
16605,3,2,2,0,105,3,132,1,True
16606,1,0,-1,-1,106,0,132,1,True
16607,3,2,-1,-1,107,0,132,1,True
16608,0,1,1,1,108,2,132,1,True
16609,3,2,2,0,109,3,132,1,True
16610,2,3,-1,-1,110,0,132,1,True
16611,3,2,3,1,111,3,132,1,True
16612,3,2,-1,-1,112,0,132,1,True
16613,1,0,1,1,113,-1,132,1,True
16614,1,0,0,0,114,4,132,1,True
16615,0,1,-1,-1,115,0,132,1,True
16616,2,3,3,1,116,-2,132,1,True
16617,2,3,-1,-1,117,0,132,1,True
16618,0,1,0,0,118,0,132,1,True
16619,1,0,0,0,119,1,132,1,True
16620,0,1,1,1,120,-4,132,1,True
16621,1,0,0,0,121,-2,132,1,True
16622,0,1,1,1,122,-3,132,1,True
16623,3,2,-1,-1,123,0,132,1,True
16624,3,2,-1,-1,124,0,132,1,True
16625,0,1,-1,-1,0,0,133,1,True
16626,1,0,1,1,1,-2,133,1,True
16627,0,1,0,0,2,4,133,1,True
16628,2,3,2,0,3,3,133,1,True
16629,0,1,0,0,4,4,133,1,True
16630,1,0,1,1,5,2,133,1,True
16631,0,1,0,0,6,2,133,1,True
16632,2,3,2,0,7,-1,133,1,True
16633,0,1,0,0,8,-1,133,1,True
16634,3,2,3,1,9,-2,133,1,True
16635,3,2,3,1,10,-2,133,1,True
16636,0,1,0,0,11,-3,133,1,True
16637,2,3,2,0,12,-1,133,1,True
16638,0,1,0,0,13,3,133,1,True
16639,0,1,0,0,14,2,133,1,True
16640,0,1,0,0,15,3,133,1,True
16641,3,2,3,1,16,-4,133,1,True
16642,2,3,2,0,17,3,133,1,True
16643,0,1,0,0,18,2,133,1,True
16644,1,0,1,1,19,-1,133,1,True
16645,0,1,0,0,20,3,133,1,True
16646,1,0,1,1,21,-3,133,1,True
16647,0,1,0,0,22,1,133,1,True
16648,1,0,1,1,23,-1,133,1,True
16649,1,0,1,1,24,-1,133,1,True
16650,1,0,1,1,25,1,133,1,True
16651,1,0,1,1,26,-1,133,1,True
16652,3,2,3,1,27,0,133,1,True
16653,0,1,0,0,28,5,133,1,True
16654,3,2,3,1,29,1,133,1,True
16655,2,3,2,0,30,4,133,1,True
16656,3,2,3,1,31,2,133,1,True
16657,2,3,2,0,32,4,133,1,True
16658,0,1,0,0,33,3,133,1,True
16659,0,1,0,0,34,5,133,1,True
16660,3,2,3,1,35,-1,133,1,True
16661,3,2,3,1,36,1,133,1,True
16662,1,0,1,1,37,0,133,1,True
16663,3,2,3,1,38,-1,133,1,True
16664,3,2,3,1,39,1,133,1,True
16665,2,3,2,0,40,-1,133,1,True
16666,3,2,3,1,41,0,133,1,True
16667,0,1,0,0,42,0,133,1,True
16668,3,2,3,1,43,0,133,1,True
16669,3,2,3,1,44,-1,133,1,True
16670,3,2,3,1,45,-1,133,1,True
16671,0,1,0,0,46,-3,133,1,True
16672,0,1,0,0,47,-3,133,1,True
16673,3,2,3,1,48,0,133,1,True
16674,0,1,-1,-1,49,0,133,1,True
16675,0,1,0,0,50,-2,133,1,True
16676,0,1,-1,-1,51,0,133,1,True
16677,2,3,2,0,52,0,133,1,True
16678,0,1,0,0,53,-2,133,1,True
16679,3,2,3,1,54,-2,133,1,True
16680,3,2,3,1,55,-3,133,1,True
16681,3,2,3,1,56,-2,133,1,True
16682,3,2,3,1,57,-1,133,1,True
16683,1,0,1,1,58,0,133,1,True
16684,2,3,2,0,59,1,133,1,True
16685,0,1,0,0,60,3,133,1,True
16686,0,1,0,0,61,4,133,1,True
16687,1,0,1,1,62,0,133,1,True
16688,3,2,3,1,63,1,133,1,True
16689,3,2,3,1,64,-3,133,1,True
16690,2,3,2,0,65,4,133,1,True
16691,3,2,3,1,66,-3,133,1,True
16692,3,2,3,1,67,-1,133,1,True
16693,2,3,2,0,68,1,133,1,True
16694,2,3,2,0,69,2,133,1,True
16695,1,0,1,1,70,-2,133,1,True
16696,3,2,3,1,71,0,133,1,True
16697,1,0,1,1,72,-2,133,1,True
16698,0,1,0,0,73,2,133,1,True
16699,3,2,3,1,74,-4,133,1,True
16700,0,1,0,0,75,0,133,1,True
16701,3,2,3,1,76,-1,133,1,True
16702,1,0,1,1,77,-2,133,1,True
16703,1,0,1,1,78,-1,133,1,True
16704,0,1,0,0,79,4,133,1,True
16705,0,1,0,0,80,1,133,1,True
16706,0,1,0,0,81,-1,133,1,True
16707,2,3,2,0,82,-1,133,1,True
16708,0,1,0,0,83,-3,133,1,True
16709,2,3,2,0,84,-4,133,1,True
16710,3,2,3,1,85,1,133,1,True
16711,2,3,2,0,86,-4,133,1,True
16712,0,1,0,0,87,-1,133,1,True
16713,1,0,1,1,88,1,133,1,True
16714,2,3,2,0,89,0,133,1,True
16715,3,2,3,1,90,5,133,1,True
16716,0,1,0,0,91,-2,133,1,True
16717,3,2,3,1,92,4,133,1,True
16718,2,3,2,0,93,-4,133,1,True
16719,0,1,0,0,94,-3,133,1,True
16720,1,0,1,1,95,1,133,1,True
16721,2,3,2,0,96,-4,133,1,True
16722,1,0,1,1,97,-1,133,1,True
16723,3,2,3,1,98,0,133,1,True
16724,1,0,1,1,99,-1,133,1,True
16725,2,3,2,0,100,1,133,1,True
16726,3,2,3,1,101,0,133,1,True
16727,0,1,0,0,102,4,133,1,True
16728,2,3,2,0,103,4,133,1,True
16729,3,2,3,1,104,0,133,1,True
16730,1,0,1,1,105,1,133,1,True
16731,0,1,0,0,106,-1,133,1,True
16732,3,2,3,1,107,-1,133,1,True
16733,3,2,3,1,108,-2,133,1,True
16734,2,3,2,0,109,2,133,1,True
16735,0,1,0,0,110,3,133,1,True
16736,0,1,0,0,111,3,133,1,True
16737,2,3,2,0,112,2,133,1,True
16738,0,1,0,0,113,3,133,1,True
16739,3,2,3,1,114,-2,133,1,True
16740,2,3,2,0,115,4,133,1,True
16741,0,1,0,0,116,5,133,1,True
16742,0,1,0,0,117,4,133,1,True
16743,1,0,1,1,118,0,133,1,True
16744,1,0,1,1,119,0,133,1,True
16745,0,1,0,0,120,1,133,1,True
16746,3,2,3,1,121,0,133,1,True
16747,0,1,0,0,122,3,133,1,True
16748,2,3,2,0,123,4,133,1,True
16749,1,0,1,1,124,0,133,1,True
16750,1,0,-1,-1,0,0,134,1,True
16751,2,3,2,0,1,-3,134,1,True
16752,2,3,3,1,2,-1,134,1,True
16753,0,1,1,1,3,1,134,1,True
16754,3,2,3,1,4,0,134,1,True
16755,3,2,3,1,5,4,134,1,True
16756,1,0,1,1,6,3,134,1,True
16757,3,2,3,1,7,2,134,1,True
16758,1,0,1,1,8,2,134,1,True
16759,2,3,3,1,9,2,134,1,True
16760,0,1,1,1,10,-1,134,1,True
16761,1,0,1,1,11,-2,134,1,True
16762,1,0,0,0,12,-1,134,1,True
16763,1,0,0,0,13,-2,134,1,True
16764,1,0,1,1,14,-1,134,1,True
16765,3,2,3,1,15,3,134,1,True
16766,2,3,3,1,16,0,134,1,True
16767,1,0,1,1,17,0,134,1,True
16768,1,0,1,1,18,5,134,1,True
16769,0,1,1,1,19,3,134,1,True
16770,2,3,3,1,20,3,134,1,True
16771,1,0,1,1,21,4,134,1,True
16772,1,0,1,1,22,3,134,1,True
16773,0,1,1,1,23,1,134,1,True
16774,2,3,3,1,24,0,134,1,True
16775,3,2,3,1,25,3,134,1,True
16776,3,2,3,1,26,1,134,1,True
16777,3,2,3,1,27,3,134,1,True
16778,0,1,1,1,28,5,134,1,True
16779,1,0,1,1,29,4,134,1,True
16780,2,3,3,1,30,4,134,1,True
16781,3,2,3,1,31,3,134,1,True
16782,3,2,3,1,32,4,134,1,True
16783,1,0,1,1,33,3,134,1,True
16784,0,1,1,1,34,4,134,1,True
16785,0,1,1,1,35,4,134,1,True
16786,3,2,3,1,36,3,134,1,True
16787,3,2,3,1,37,3,134,1,True
16788,3,2,3,1,38,4,134,1,True
16789,1,0,1,1,39,3,134,1,True
16790,3,2,3,1,40,1,134,1,True
16791,1,0,1,1,41,2,134,1,True
16792,1,0,1,1,42,3,134,1,True
16793,2,3,3,1,43,2,134,1,True
16794,0,1,1,1,44,3,134,1,True
16795,0,1,1,1,45,1,134,1,True
16796,1,0,1,1,46,-3,134,1,True
16797,1,0,1,1,47,-2,134,1,True
16798,1,0,1,1,48,-2,134,1,True
16799,2,3,-1,-1,49,0,134,1,True
16800,3,2,2,0,50,0,134,1,True
16801,3,2,2,0,51,1,134,1,True
16802,3,2,2,0,52,-2,134,1,True
16803,0,1,0,0,53,0,134,1,True
16804,0,1,0,0,54,-3,134,1,True
16805,2,3,2,0,55,-3,134,1,True
16806,2,3,3,1,56,2,134,1,True
16807,3,2,3,1,57,2,134,1,True
16808,3,2,3,1,58,3,134,1,True
16809,0,1,1,1,59,1,134,1,True
16810,0,1,1,1,60,0,134,1,True
16811,2,3,3,1,61,-1,134,1,True
16812,3,2,3,1,62,-3,134,1,True
16813,1,0,1,1,63,-1,134,1,True
16814,0,1,1,1,64,-1,134,1,True
16815,2,3,3,1,65,-2,134,1,True
16816,1,0,0,0,66,-2,134,1,True
16817,3,2,2,0,67,2,134,1,True
16818,2,3,2,0,68,3,134,1,True
16819,2,3,2,0,69,2,134,1,True
16820,1,0,0,0,70,0,134,1,True
16821,2,3,2,0,71,-1,134,1,True
16822,1,0,1,1,72,-3,134,1,True
16823,2,3,2,0,73,1,134,1,True
16824,3,2,2,0,74,1,134,1,True
16825,3,2,2,0,75,2,134,1,True
16826,2,3,2,0,76,3,134,1,True
16827,2,3,2,0,77,3,134,1,True
16828,0,1,1,1,78,-3,134,1,True
16829,0,1,0,0,79,1,134,1,True
16830,1,0,0,0,80,4,134,1,True
16831,0,1,0,0,81,5,134,1,True
16832,3,2,3,1,82,3,134,1,True
16833,0,1,0,0,83,4,134,1,True
16834,3,2,2,0,84,4,134,1,True
16835,0,1,0,0,85,3,134,1,True
16836,1,0,0,0,86,4,134,1,True
16837,0,1,0,0,87,5,134,1,True
16838,0,1,0,0,88,3,134,1,True
16839,3,2,2,0,89,3,134,1,True
16840,1,0,0,0,90,3,134,1,True
16841,2,3,3,1,91,-4,134,1,True
16842,3,2,2,0,92,4,134,1,True
16843,3,2,2,0,93,2,134,1,True
16844,1,0,0,0,94,0,134,1,True
16845,0,1,1,1,95,-3,134,1,True
16846,2,3,2,0,96,-1,134,1,True
16847,3,2,2,0,97,0,134,1,True
16848,0,1,0,0,98,-2,134,1,True
16849,2,3,2,0,99,-1,134,1,True
16850,3,2,2,0,100,-2,134,1,True
16851,3,2,2,0,101,-2,134,1,True
16852,3,2,2,0,102,-3,134,1,True
16853,0,1,1,1,103,5,134,1,True
16854,3,2,3,1,104,2,134,1,True
16855,2,3,3,1,105,3,134,1,True
16856,2,3,3,1,106,4,134,1,True
16857,1,0,1,1,107,5,134,1,True
16858,3,2,3,1,108,3,134,1,True
16859,1,0,1,1,109,4,134,1,True
16860,1,0,1,1,110,4,134,1,True
16861,3,2,3,1,111,0,134,1,True
16862,3,2,3,1,112,1,134,1,True
16863,2,3,3,1,113,-1,134,1,True
16864,1,0,0,0,114,-2,134,1,True
16865,0,1,0,0,115,0,134,1,True
16866,3,2,2,0,116,-1,134,1,True
16867,0,1,1,1,117,-2,134,1,True
16868,0,1,1,1,118,-2,134,1,True
16869,3,2,2,0,119,-3,134,1,True
16870,2,3,3,1,120,-2,134,1,True
16871,0,1,1,1,121,-2,134,1,True
16872,0,1,1,1,122,0,134,1,True
16873,3,2,3,1,123,0,134,1,True
16874,2,3,3,1,124,2,134,1,True
16875,2,3,-1,-1,0,0,135,1,True
16876,2,3,2,0,1,-3,135,1,True
16877,1,0,1,1,2,4,135,1,True
16878,1,0,1,1,3,4,135,1,True
16879,2,3,3,1,4,4,135,1,True
16880,3,2,3,1,5,2,135,1,True
16881,2,3,3,1,6,0,135,1,True
16882,0,1,1,1,7,3,135,1,True
16883,3,2,3,1,8,2,135,1,True
16884,3,2,3,1,9,4,135,1,True
16885,1,0,1,1,10,5,135,1,True
16886,0,1,1,1,11,4,135,1,True
16887,3,2,-1,-1,12,0,135,1,True
16888,3,2,3,1,13,0,135,1,True
16889,0,1,1,1,14,1,135,1,True
16890,2,3,3,1,15,2,135,1,True
16891,2,3,3,1,16,-1,135,1,True
16892,2,3,2,0,17,-1,135,1,True
16893,0,1,0,0,18,-2,135,1,True
16894,3,2,3,1,19,-2,135,1,True
16895,2,3,3,1,20,-4,135,1,True
16896,0,1,0,0,21,-3,135,1,True
16897,2,3,-1,-1,22,0,135,1,True
16898,3,2,2,0,23,-4,135,1,True
16899,1,0,1,1,24,-1,135,1,True
16900,2,3,3,1,25,0,135,1,True
16901,3,2,3,1,26,-3,135,1,True
16902,2,3,2,0,27,-3,135,1,True
16903,0,1,0,0,28,1,135,1,True
16904,0,1,1,1,29,1,135,1,True
16905,2,3,3,1,30,0,135,1,True
16906,2,3,2,0,31,0,135,1,True
16907,1,0,0,0,32,-1,135,1,True
16908,2,3,3,1,33,-3,135,1,True
16909,2,3,2,0,34,1,135,1,True
16910,0,1,1,1,35,0,135,1,True
16911,3,2,2,0,36,-3,135,1,True
16912,1,0,1,1,37,-1,135,1,True
16913,3,2,2,0,38,-2,135,1,True
16914,2,3,2,0,39,-3,135,1,True
16915,3,2,2,0,40,0,135,1,True
16916,1,0,0,0,41,-1,135,1,True
16917,2,3,3,1,42,0,135,1,True
16918,3,2,2,0,43,-1,135,1,True
16919,2,3,2,0,44,-1,135,1,True
16920,2,3,3,1,45,3,135,1,True
16921,3,2,3,1,46,3,135,1,True
16922,1,0,0,0,47,-2,135,1,True
16923,0,1,1,1,48,-1,135,1,True
16924,0,1,1,1,49,1,135,1,True
16925,3,2,3,1,50,1,135,1,True
16926,1,0,1,1,51,-1,135,1,True
16927,1,0,1,1,52,1,135,1,True
16928,0,1,1,1,53,2,135,1,True
16929,2,3,3,1,54,2,135,1,True
16930,3,2,3,1,55,0,135,1,True
16931,1,0,1,1,56,3,135,1,True
16932,3,2,3,1,57,4,135,1,True
16933,2,3,3,1,58,4,135,1,True
16934,0,1,1,1,59,4,135,1,True
16935,2,3,3,1,60,2,135,1,True
16936,3,2,3,1,61,4,135,1,True
16937,0,1,-1,-1,62,0,135,1,True
16938,0,1,1,1,63,5,135,1,True
16939,0,1,1,1,64,-1,135,1,True
16940,2,3,3,1,65,0,135,1,True
16941,3,2,3,1,66,-1,135,1,True
16942,1,0,1,1,67,-1,135,1,True
16943,3,2,3,1,68,-2,135,1,True
16944,2,3,3,1,69,-2,135,1,True
16945,3,2,3,1,70,1,135,1,True
16946,0,1,1,1,71,-1,135,1,True
16947,0,1,1,1,72,-1,135,1,True
16948,3,2,3,1,73,0,135,1,True
16949,1,0,1,1,74,0,135,1,True
16950,3,2,3,1,75,-3,135,1,True
16951,0,1,1,1,76,-2,135,1,True
16952,0,1,1,1,77,-3,135,1,True
16953,1,0,1,1,78,-1,135,1,True
16954,2,3,3,1,79,-1,135,1,True
16955,3,2,3,1,80,-3,135,1,True
16956,0,1,1,1,81,-1,135,1,True
16957,2,3,3,1,82,-3,135,1,True
16958,2,3,3,1,83,0,135,1,True
16959,0,1,1,1,84,1,135,1,True
16960,2,3,3,1,85,0,135,1,True
16961,2,3,3,1,86,1,135,1,True
16962,3,2,3,1,87,5,135,1,True
16963,3,2,3,1,88,4,135,1,True
16964,1,0,1,1,89,3,135,1,True
16965,0,1,1,1,90,0,135,1,True
16966,0,1,1,1,91,3,135,1,True
16967,3,2,3,1,92,3,135,1,True
16968,2,3,3,1,93,3,135,1,True
16969,0,1,1,1,94,3,135,1,True
16970,3,2,3,1,95,3,135,1,True
16971,0,1,1,1,96,3,135,1,True
16972,3,2,3,1,97,-1,135,1,True
16973,3,2,3,1,98,-3,135,1,True
16974,3,2,3,1,99,-3,135,1,True
16975,2,3,3,1,100,-2,135,1,True
16976,1,0,1,1,101,-2,135,1,True
16977,0,1,1,1,102,-3,135,1,True
16978,2,3,3,1,103,-1,135,1,True
16979,0,1,1,1,104,-1,135,1,True
16980,1,0,1,1,105,0,135,1,True
16981,1,0,1,1,106,-3,135,1,True
16982,0,1,1,1,107,-4,135,1,True
16983,1,0,1,1,108,0,135,1,True
16984,2,3,3,1,109,-1,135,1,True
16985,1,0,1,1,110,-2,135,1,True
16986,1,0,1,1,111,-2,135,1,True
16987,1,0,1,1,112,-1,135,1,True
16988,3,2,3,1,113,-2,135,1,True
16989,0,1,1,1,114,-3,135,1,True
16990,3,2,3,1,115,-2,135,1,True
16991,2,3,3,1,116,-2,135,1,True
16992,2,3,3,1,117,0,135,1,True
