"Subject" "Age" "Handedness" "Sex" "Counterbalance" "afleider" "brugofniet" "opgaveAbstr" "operator.SubTrial." "PostConf.RESP.SubTrial." "PreCj.RESP.SubTrial." "stim1.SubTrial." "stim2.SubTrial." "Target.ACC.SubTrial." "Target.RT.SubTrial." "Procedure.SubTrial." "antwoord.SubTrial."
"12042" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "8" 2 58 16 0 1277 "TrialProcStim" 48
"12043" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 66 29 1 1 "TrialProcStim" 33
"12044" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 2 72 51 1 920 "TrialProcStim" 29
"12045" 45 18 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 8 39 18 0 2391 "TrialProcStim" 11
"12046" 45 18 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 2 989 577 0 806 "TrialProcStim" 422
"12047" 45 18 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 2 576 225 1 1114 "TrialProcStim" 359
"12048" 45 18 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "8" 8 2 98 1 23 "TrialProcStim" 198
"12049" 45 18 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "2" 2 45 4 1 724 "TrialProcStim" 31
"12050" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 788 699 1 759 "TrialProcStim" 81
"12051" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 91 57 1 26 "TrialProcStim" 36
"12052" 45 18 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "8" 8 45 9 0 79 "TrialProcStim" 36
"12053" 45 18 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "2" 2 67 3 1 1760 "TrialProcStim" 64
"12054" 45 18 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 2 58 6 1 1491 "TrialProcStim" 51
"12085" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "8" 8 71 9 1 2232 "TrialProcStim" 62
"12086" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 0 58 6 1 1394 "TrialProcStim" 52
"12087" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 77 5 1 2032 "TrialProcStim" 62
"12088" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "{SPACE}" 1 652 559 0 0 "TrialProcStim" 83
"12089" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 8 39 18 0 1272 "TrialProcStim" 21
"12090" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "{SPACE}" 8 537 444 0 0 "TrialProcStim" 83
"12091" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "{SPACE}" 8 2 98 0 0 "TrialProcStim" 197
"12092" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 2 148 56 0 0 "TrialProcStim" 98
"12093" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 0 172 99 1 2091 "TrialProcStim" 77
"12094" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "0" 8 50 21 1 2344 "TrialProcStim" 1000
"12095" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "9" 3 9 24 1 2899 "TrialProcStim" 215
"12096" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "0" 9 46 12 1 1908 "TrialProcStim" 34
"12097" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 67 3 1 2946 "TrialProcStim" 54
"12098" 46 19 "left" "female" 2 "Correct" "na" "XX*XX" "*" "0" 9 13 13 0 2402 "TrialProcStim" 169
"12099" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 38 2 1 1250 "TrialProcStim" 34
"12100" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 1 882 795 1 2223 "TrialProcStim" 77
"12101" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "8" 2 339 111 1 2742 "TrialProcStim" 228
"12102" 46 19 "left" "female" 2 "Correct" "na" "XX*X" "*" "{SPACE}" 8 55 3 0 0 "TrialProcStim" 165
"12103" 46 19 "left" "female" 2 "Correct" "Brug" "XX-XX" "-" "8" 8 46 27 1 2089 "TrialProcStim" 19
"12104" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 8 784 431 0 0 "TrialProcStim" 343
"12105" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 3 12 12 1 1689 "TrialProcStim" 143
"12106" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "8" 3 398 66 1 2141 "TrialProcStim" 332
"12107" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "{SPACE}" 3 25 18 0 0 "TrialProcStim" 451
"12108" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "0" 2 13 13 1 2083 "TrialProcStim" 168
"12109" 46 19 "left" "female" 2 "Correct" "Brug" "XX-XX" "-" "{SPACE}" 8 81 37 0 0 "TrialProcStim" 44
"12110" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 8 52 16 1 1832 "TrialProcStim" 26
"12111" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "3" 8 61 8 1 2854 "TrialProcStim" 489
"12112" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "9" 0 5 29 1 1691 "TrialProcStim" 145
"12113" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XX" "-" "{SPACE}" 8 132 55 0 0 "TrialProcStim" 77
"12114" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "0" 0 10 9 1 1336 "TrialProcStim" 80
"12115" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "0" 8 652 559 1 1553 "TrialProcStim" 97
"12116" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "{SPACE}" 8 326 253 0 0 "TrialProcStim" 83
"12117" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 75 26 0 2289 "TrialProcStim" 41
"12118" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 3 45 4 1 2241 "TrialProcStim" 42
"12119" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 3 339 111 1 2333 "TrialProcStim" 222
"12120" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 8 963 52 1 1497 "TrialProcStim" 921
"12121" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 8 888 62 0 0 "TrialProcStim" 824
"12122" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 3 85 2 1 2835 "TrialProcStim" 82
"12123" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 0 119 52 0 0 "TrialProcStim" 63
"12124" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 3 94 8 0 0 "TrialProcStim" 76
"12125" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "{SPACE}" 3 46 27 0 0 "TrialProcStim" 29
"12126" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "{SPACE}" 3 81 37 0 0 "TrialProcStim" 46
"12127" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 3 156 63 0 0 "TrialProcStim" 97
"12128" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 8 279 45 0 2479 "TrialProcStim" 224
"12129" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 3 64 12 1 2761 "TrialProcStim" 58
"12130" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 2 169 85 0 0 "TrialProcStim" 86
"12131" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "8" 1 66 7 1 1936 "TrialProcStim" 51
"12132" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 59 1 1 1738 "TrialProcStim" 52
"12133" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "9" 2 784 431 0 2459 "TrialProcStim" 353
"12134" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 91 57 1 1659 "TrialProcStim" 24
"12135" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "3" 8 42 5 0 2992 "TrialProcStim" 37
"12136" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "8" 8 11 11 1 1821 "TrialProcStim" 132
"12137" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 3 576 225 1 2128 "TrialProcStim" 359
"12138" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "{SPACE}" 3 888 574 0 0 "TrialProcStim" 314
"12139" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "9" 1 254 188 1 1664 "TrialProcStim" 66
"12140" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XX" "-" "8" 8 105 22 1 2214 "TrialProcStim" 83
"12141" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 3 105 22 1 2259 "TrialProcStim" 93
"12142" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 3 279 45 0 0 "TrialProcStim" 236
"12143" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 3 479 105 0 1235 "TrialProcStim" 376
"12144" 46 19 "left" "female" 2 "Correct" "na" "XX*X" "*" "9" 3 61 8 0 2542 "TrialProcStim" 488
"12145" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 2 169 85 0 0 "TrialProcStim" 94
"12146" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "3" 9 7 21 0 0 "TrialProcStim" 146
"12147" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "9" 8 24 5 1 2397 "TrialProcStim" 96
"12148" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 8 51 9 0 0 "TrialProcStim" 48
"12149" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 66 29 0 0 "TrialProcStim" 33
"12150" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 3 677 160 0 2021 "TrialProcStim" 527
"12151" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "{SPACE}" 3 61 8 0 0 "TrialProcStim" 549
"12152" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "{SPACE}" 3 263 177 0 0 "TrialProcStim" 86
"12153" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "3" 3 963 52 1 2439 "TrialProcStim" 911
"12154" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 8 774 53 0 0 "TrialProcStim" 711
"12155" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 8 35 17 1 2109 "TrialProcStim" 28
"12156" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "9" 0 2 98 1 2394 "TrialProcStim" 196
"12157" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 8 38 2 1 1544 "TrialProcStim" 26
"12158" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "0" 2 25 11 1 2506 "TrialProcStim" 250
"12159" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "0" 8 963 52 1 2062 "TrialProcStim" 919
"12160" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 8 39 18 1 1263 "TrialProcStim" 29
"12161" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 35 17 1 1261 "TrialProcStim" 12
"12162" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "9" 8 599 63 1 1805 "TrialProcStim" 563
"12163" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "9" 3 14 14 1 1569 "TrialProcStim" 182
"12164" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 2 788 699 1 2536 "TrialProcStim" 79
"12165" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "{SPACE}" 8 4 56 0 0 "TrialProcStim" 224
"12166" 46 19 "left" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "8" 9 9 24 0 2416 "TrialProcStim" 207
"12167" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 8 67 3 1 935 "TrialProcStim" 66
"12168" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 3 398 66 0 2197 "TrialProcStim" 338
"12169" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 8 45 9 0 0 "TrialProcStim" 26
"12170" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "8" 8 45 4 1 1384 "TrialProcStim" 41
"12171" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "3" 8 71 9 1 2072 "TrialProcStim" 68
"12172" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 495 244 0 2487 "TrialProcStim" 259
"12173" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XX" "-" "9" 8 156 63 1 2378 "TrialProcStim" 93
"12174" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 3 132 55 1 2608 "TrialProcStim" 73
"12175" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 8 24 5 1 1512 "TrialProcStim" 119
"12176" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "9" 8 38 2 1 2270 "TrialProcStim" 36
"12177" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 3 156 63 1 2096 "TrialProcStim" 83
"12178" 46 19 "left" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "9" 1 8 31 1 2180 "TrialProcStim" 240
"12179" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "8" 8 98 64 0 2243 "TrialProcStim" 34
"12180" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "8" 3 58 16 0 1622 "TrialProcStim" 32
"12181" 46 19 "left" "female" 2 "Correct" "na" "XX*X" "*" "3" 8 16 4 0 1686 "TrialProcStim" 64
"12182" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "8" 8 16 4 1 1623 "TrialProcStim" 65
"12183" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 8 82 71 1 1810 "TrialProcStim" 21
"12184" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 9 79 68 1 2999 "TrialProcStim" 21
"12185" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "1" 8 85 2 0 1763 "TrialProcStim" 83
"12186" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "1" 9 51 9 1 2886 "TrialProcStim" 32
"12187" 46 19 "left" "female" 2 "Correct" "na" "XX*X" "*" "0" 0 15 7 1 1402 "TrialProcStim" 105
"12188" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 0 72 51 1 1607 "TrialProcStim" 11
"12189" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "0" 3 677 160 1 2640 "TrialProcStim" 513
"12190" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "0" 8 6 16 1 1386 "TrialProcStim" 97
"12191" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 8 339 111 0 2941 "TrialProcStim" 218
"12192" 46 19 "left" "female" 2 "Correct" "na" "XX*XX" "*" "{SPACE}" 3 11 11 0 0 "TrialProcStim" 121
"12193" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "8" 8 989 577 1 1349 "TrialProcStim" 412
"12194" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "0" 8 42 5 1 1610 "TrialProcStim" 27
"12195" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 8 599 63 0 0 "TrialProcStim" 567
"12196" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "0" 0 45 9 1 2017 "TrialProcStim" 36
"12197" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 0 39 18 1 1289 "TrialProcStim" 11
"12198" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 8 784 431 0 0 "TrialProcStim" 357
"12199" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "0" 8 8 31 1 2513 "TrialProcStim" 248
"12200" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 788 699 0 0 "TrialProcStim" 81
"12201" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "8" 3 452 369 0 2479 "TrialProcStim" 83
"12202" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "{SPACE}" 3 882 795 0 0 "TrialProcStim" 87
"12203" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 8 67 3 1 1937 "TrialProcStim" 64
"12204" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "0" 8 31 9 1 1565 "TrialProcStim" 22
"12205" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "{SPACE}" 9 3 46 0 0 "TrialProcStim" 139
"12206" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "9" 8 888 62 1 2594 "TrialProcStim" 826
"12207" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "1" 3 66 29 1 2029 "TrialProcStim" 27
"12208" 46 19 "left" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 0 4 56 1 1865 "TrialProcStim" 220
"12209" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "9" 8 66 7 1 1634 "TrialProcStim" 59
"12210" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "0" 9 87 2 0 0 "TrialProcStim" 261
"12211" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "9" 8 71 9 0 2468 "TrialProcStim" 52
"12212" 46 19 "left" "female" 2 "Correct" "Brug" "XX-XX" "-" "9" 8 52 16 1 1885 "TrialProcStim" 36
"12213" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 8 148 56 0 1503 "TrialProcStim" 82
"12214" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "9" 9 45 9 0 2273 "TrialProcStim" 34
"12215" 46 19 "left" "female" 2 "Correct" "na" "XX*XX" "*" "3" 3 15 31 0 1779 "TrialProcStim" 465
"12216" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XX" "-" "{SPACE}" 8 123 66 0 0 "TrialProcStim" 57
"12217" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "3" 1 5 29 1 2243 "TrialProcStim" 146
"12218" 46 19 "left" "female" 2 "Correct" "Brug" "XX-XX" "-" "8" 3 91 57 0 2432 "TrialProcStim" 34
"12219" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "0" 9 7 21 1 1700 "TrialProcStim" 147
"12220" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 1 599 63 1 2517 "TrialProcStim" 553
"12221" 46 19 "left" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "1" 8 3 46 0 2223 "TrialProcStim" 141
"12222" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 2 452 369 1 2529 "TrialProcStim" 87
"12223" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "{SPACE}" 1 576 225 0 0 "TrialProcStim" 351
"12224" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 3 88 9 0 0 "TrialProcStim" 69
"12225" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "{SPACE}" 9 79 68 0 0 "TrialProcStim" 11
"12226" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "3" 9 279 45 1 2714 "TrialProcStim" 234
"12227" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "9" 9 479 105 1 2653 "TrialProcStim" 374
"12228" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 9 42 5 0 0 "TrialProcStim" 33
"12229" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "9" 9 82 71 1 1249 "TrialProcStim" 11
"12230" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 326 253 0 2984 "TrialProcStim" 77
"12231" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "3" 3 652 559 0 2736 "TrialProcStim" 93
"12232" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 45 4 1 1550 "TrialProcStim" 31
"12233" 46 19 "left" "female" 2 "Correct" "Brug" "XXX-XX" "-" "{SPACE}" 2 169 85 0 0 "TrialProcStim" 84
"12234" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "{SPACE}" 9 8 31 0 0 "TrialProcStim" 247
"12235" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "1" 3 774 53 1 2730 "TrialProcStim" 721
"12236" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "0" 2 12 12 1 1825 "TrialProcStim" 132
"12237" 46 19 "left" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 9 55 3 1 1727 "TrialProcStim" 166
"12238" 46 19 "left" "female" 2 "Correct" "na" "XX*X" "*" "0" 0 10 9 1 1222 "TrialProcStim" 90
"12239" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "{SPACE}" 8 25 18 0 0 "TrialProcStim" 475
"12240" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "0" 0 88 9 1 1684 "TrialProcStim" 71
"12241" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "0" 0 31 9 1 2415 "TrialProcStim" 28
"12242" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 0 85 2 1 1232 "TrialProcStim" 73
"12243" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 0 46 12 1 1732 "TrialProcStim" 36
"12244" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "8" 3 15 31 1 1314 "TrialProcStim" 480
"12245" 46 19 "left" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "9" 3 495 244 1 1720 "TrialProcStim" 251
"12246" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "0" 8 55 3 1 1442 "TrialProcStim" 220
"12247" 46 19 "left" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "8" 3 75 6 1 1969 "TrialProcStim" 525
"12248" 46 19 "left" "female" 2 "Correct" "Brug" "XX-X" "-" "9" 8 94 8 0 1807 "TrialProcStim" 86
"12249" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 9 576 225 0 2231 "TrialProcStim" 341
"12250" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 8 263 177 1 2303 "TrialProcStim" 84
"12251" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "0" 9 66 7 1 1412 "TrialProcStim" 49
"12252" 46 19 "left" "female" 2 "Correct" "na" "X*XX" "*" "1" 8 9 24 0 2198 "TrialProcStim" 216
"12253" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 1 888 574 0 0 "TrialProcStim" 304
"12254" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 8 123 66 0 1715 "TrialProcStim" 67
"12255" 46 19 "left" "female" 2 "Correct" "Geen brug" "XX-X" "-" "9" 8 99 8 1 2116 "TrialProcStim" 91
"12256" 46 19 "left" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "0" 9 7 21 1 2188 "TrialProcStim" 140
"12257" 46 19 "left" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "0" 0 888 62 1 1793 "TrialProcStim" 836
"12258" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 263 177 0 1092 "TrialProcStim" 96
"12259" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "0" 8 105 22 1 2714 "TrialProcStim" 87
"12260" 46 19 "left" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 0 465 22 0 0 "TrialProcStim" 447
"12261" 46 19 "left" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "{SPACE}" 1 64 12 0 0 "TrialProcStim" 42
"12262" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 3 98 64 0 1731 "TrialProcStim" 36
"12263" 46 19 "left" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 8 99 8 1 1356 "TrialProcStim" 92
