,participant,trial,A_feature1,A_feature2,A_feature3,A_feature4,B_feature1,B_feature2,B_feature3,B_feature4,decisions
4393,45,73,0,0,1,1,1,1,1,1,1
4394,45,74,0,1,0,1,1,1,0,0,1
4395,45,75,1,0,0,0,0,0,0,1,0
4396,45,76,1,0,0,0,0,1,1,0,1
4397,45,77,1,1,1,1,0,0,1,1,0
4398,45,78,1,0,1,1,0,0,0,0,0
4399,45,79,1,0,0,0,0,1,1,0,1
4400,45,80,1,1,1,1,0,1,0,0,0
4401,45,81,1,1,1,1,0,1,0,0,0
4402,45,82,0,1,1,0,1,0,0,0,1
4403,45,83,1,1,0,0,0,0,0,0,0
4404,45,84,0,0,0,0,1,0,1,1,1
4405,45,85,1,1,1,0,0,1,1,1,0
4406,45,86,0,1,1,1,1,0,0,1,0
4407,45,87,1,0,1,0,0,0,1,1,0
4408,45,88,1,0,0,1,0,1,1,1,1
4409,45,89,1,1,0,0,0,0,0,0,0
4410,45,90,1,1,1,1,0,0,1,1,0
4411,45,91,0,1,1,0,1,0,0,0,0
4412,45,92,0,1,0,1,1,1,0,0,1
4413,45,93,0,1,1,1,1,1,1,0,1
4414,45,94,0,0,1,1,1,0,1,0,1
4415,45,95,1,1,1,0,0,1,1,1,0
4416,46,0,1,1,0,1,0,0,0,1,0
4417,46,1,1,0,0,0,0,1,1,0,1
4418,46,2,0,0,0,1,1,0,0,0,1
4419,46,3,0,0,0,1,1,1,0,1,1
4420,46,4,0,1,1,1,1,1,1,0,1
4421,46,5,0,0,0,1,1,0,0,0,1
4422,46,6,1,0,0,1,0,1,1,1,1
4423,46,7,0,1,1,0,1,0,0,0,0
4424,46,8,1,0,0,1,0,1,1,1,1
4425,46,9,1,1,0,0,0,0,0,0,0
4426,46,10,1,1,1,0,0,0,1,0,0
4427,46,11,0,0,0,0,1,1,0,0,1
4428,46,12,1,0,1,0,0,0,1,1,0
4429,46,13,0,0,1,1,1,0,1,0,1
4430,46,14,0,1,1,0,1,0,0,0,0
4431,46,15,1,0,0,1,0,1,1,1,1
4432,46,16,1,0,0,1,0,1,1,1,1
4433,46,17,0,0,0,0,1,1,0,0,1
4434,46,18,0,1,1,1,1,0,0,1,0
4435,46,19,0,1,0,1,1,1,0,0,1
4436,46,20,0,1,1,0,1,0,0,0,0
4437,46,21,1,0,1,1,0,0,0,0,0
4438,46,22,0,1,0,1,1,1,0,0,1
4439,46,23,1,0,0,1,0,1,1,1,1
4440,46,24,1,0,0,0,0,0,0,1,0
4441,46,25,0,1,1,1,1,0,0,1,0
4442,46,26,0,0,1,0,1,1,1,0,1
4443,46,27,1,0,1,0,0,0,1,1,0
4444,46,28,1,0,0,0,0,1,1,0,1
4445,46,29,0,1,1,1,1,0,0,1,0
4446,46,30,1,1,1,1,0,1,0,0,0
4447,46,31,1,0,1,0,0,0,1,1,0
4448,46,32,0,0,1,1,1,1,1,1,1
4449,46,33,1,1,1,0,0,0,1,0,0
4450,46,34,1,1,1,0,0,1,1,1,0
4451,46,35,1,0,0,0,0,1,1,0,1
4452,46,36,1,1,0,0,0,0,0,0,0
4453,46,37,1,1,1,0,0,1,1,1,0
4454,46,38,1,1,0,0,0,1,0,1,0
4455,46,39,1,0,0,0,0,1,1,0,1
4456,46,40,1,1,1,1,0,0,1,1,0
4457,46,41,0,0,0,0,1,0,1,1,1
4458,46,42,0,1,1,1,1,1,1,0,1
4459,46,43,0,0,0,1,1,1,0,1,1
4460,46,44,1,0,0,1,0,1,1,1,1
4461,46,45,0,1,1,1,1,0,0,1,0
4462,46,46,1,1,0,0,0,1,0,1,0
4463,46,47,1,0,0,0,0,0,0,1,0
4464,46,48,1,1,0,0,0,1,0,1,0
4465,46,49,1,0,0,0,0,0,0,1,0
4466,46,50,0,0,1,1,1,0,1,0,1
4467,46,51,0,1,1,1,1,1,1,0,1
4468,46,52,0,0,0,1,1,0,0,0,1
4469,46,53,1,0,1,1,0,0,0,0,0
4470,46,54,1,1,1,0,0,1,1,1,0
4471,46,55,1,1,0,0,0,1,0,1,0
4472,46,56,0,0,1,1,1,1,1,1,1
4473,46,57,1,0,0,0,0,1,1,0,1
4474,46,58,0,1,0,1,1,1,0,0,1
4475,46,59,0,1,1,1,1,0,0,1,0
4476,46,60,0,1,1,1,1,0,0,1,0
4477,46,61,0,1,1,0,1,0,0,0,0
4478,46,62,0,0,1,0,1,1,1,0,1
4479,46,63,1,1,1,1,0,1,0,0,0
4480,46,64,0,1,0,1,1,1,0,0,1
4481,46,65,1,1,0,0,0,0,0,0,0
4482,46,66,0,1,1,1,1,1,1,0,1
4483,46,67,0,0,1,1,1,0,1,0,1
4484,46,68,1,1,0,1,0,0,0,1,0
4485,46,69,1,1,1,0,0,0,1,0,0
4486,46,70,1,1,1,1,0,0,1,1,0
4487,46,71,0,1,1,1,1,0,0,1,0
4488,46,72,0,1,1,0,1,0,0,0,0
4489,46,73,0,1,0,0,1,1,1,1,1
4490,46,74,1,0,1,0,0,0,1,1,0
4491,46,75,0,1,1,0,1,0,0,0,0
4492,46,76,0,1,1,1,1,0,0,1,0
4493,46,77,1,1,1,1,0,1,0,0,0
4494,46,78,0,0,0,0,1,0,1,1,1
4495,46,79,1,0,0,1,0,1,1,1,1
4496,46,80,1,0,0,0,0,1,1,0,1
4497,46,81,1,1,0,1,0,0,0,1,0
4498,46,82,1,1,1,0,0,1,1,1,0
4499,46,83,0,0,0,0,1,1,0,0,1
4500,46,84,0,1,1,0,1,0,0,0,0
4501,46,85,0,0,0,0,1,0,1,1,1
4502,46,86,1,0,0,0,0,0,0,1,0
4503,46,87,0,0,1,1,1,0,1,0,1
4504,46,88,0,1,1,0,1,0,0,0,0
4505,46,89,1,1,1,1,0,0,1,1,0
4506,46,90,1,0,0,1,0,1,1,1,1
4507,46,91,1,0,0,0,0,1,1,0,1
4508,46,92,1,0,1,1,0,0,0,0,0
4509,46,93,0,0,0,1,1,0,0,0,1
4510,46,94,1,0,0,0,0,1,1,0,1
4511,46,95,0,1,0,0,1,1,1,1,1
4512,47,0,1,1,1,0,0,0,1,0,0
4513,47,1,1,1,1,1,0,0,1,1,0
4514,47,2,1,1,0,0,0,1,0,1,0
4515,47,3,1,1,0,1,0,0,0,1,0
4516,47,4,1,0,0,1,0,1,1,1,1
4517,47,5,0,0,1,1,1,0,1,0,1
4518,47,6,1,1,0,0,0,1,0,1,0
4519,47,7,0,1,1,1,1,1,1,0,1
4520,47,8,0,1,0,1,1,1,0,0,1
4521,47,9,1,1,1,1,0,0,1,1,0
4522,47,10,0,1,1,0,1,0,0,0,0
4523,47,11,1,0,1,0,0,0,1,1,0
4524,47,12,0,0,1,1,1,1,1,1,1
4525,47,13,1,1,0,0,0,1,0,1,0
4526,47,14,0,0,0,1,1,0,0,0,1
4527,47,15,1,1,1,0,0,0,1,0,0
4528,47,16,0,0,0,0,1,0,1,1,1
4529,47,17,1,1,0,1,0,0,0,1,0
4530,47,18,0,1,0,1,1,1,0,0,1
4531,47,19,0,1,1,1,1,1,1,0,1
4532,47,20,1,1,1,1,0,1,0,0,0
4533,47,21,0,0,1,0,1,1,1,0,1
4534,47,22,1,1,1,1,0,0,1,1,0
4535,47,23,0,0,0,0,1,1,0,0,1
4536,47,24,0,1,1,1,1,0,0,1,0
4537,47,25,1,0,1,1,0,0,0,0,0
4538,47,26,1,1,1,0,0,1,1,1,0
4539,47,27,0,1,1,0,1,0,0,0,0
4540,47,28,0,0,0,1,1,0,0,0,1
4541,47,29,1,0,0,0,0,0,0,1,0
4542,47,30,1,0,0,0,0,0,0,1,0
4543,47,31,1,0,0,0,0,0,0,1,0
4544,47,32,0,1,1,1,1,0,0,1,0
4545,47,33,1,0,1,0,0,0,1,1,0
4546,47,34,0,1,1,0,1,0,0,0,0
4547,47,35,1,0,0,1,0,1,1,1,1
4548,47,36,1,0,0,0,0,1,1,0,1
4549,47,37,0,1,1,1,1,0,0,1,0
4550,47,38,1,1,1,1,0,1,0,0,0
4551,47,39,1,0,0,0,0,1,1,0,1
4552,47,40,1,1,1,0,0,0,1,0,0
4553,47,41,0,1,1,0,1,0,0,0,0
4554,47,42,1,0,0,1,0,1,1,1,1
4555,47,43,1,0,0,1,0,1,1,1,1
4556,47,44,1,0,0,0,0,1,1,0,1
4557,47,45,0,1,1,0,1,0,0,0,0
4558,47,46,0,0,0,0,1,0,1,1,1
4559,47,47,1,0,1,0,0,0,1,1,0
4560,47,48,1,0,0,1,0,1,1,1,1
4561,47,49,1,1,1,1,0,1,0,0,0
4562,47,50,0,1,0,0,1,1,1,1,1
4563,47,51,1,0,0,0,0,1,1,0,1
4564,47,52,1,1,0,0,0,0,0,0,0
4565,47,53,0,1,1,1,1,0,0,1,0
4566,47,54,1,0,1,0,0,0,1,1,0
4567,47,55,0,1,1,1,1,0,0,1,0
4568,47,56,0,0,0,0,1,1,0,0,1
4569,47,57,1,0,0,0,0,1,1,0,1
4570,47,58,0,0,0,0,1,1,0,0,1
4571,47,59,0,1,1,1,1,0,0,1,0
4572,47,60,0,0,0,1,1,1,0,1,1
4573,47,61,0,0,1,1,1,1,1,1,1
4574,47,62,1,0,0,1,0,1,1,1,1
4575,47,63,0,0,0,1,1,0,0,0,1
4576,47,64,1,1,1,0,0,1,1,1,0
4577,47,65,1,0,1,1,0,0,0,0,0
4578,47,66,1,0,0,1,0,1,1,1,1
4579,47,67,0,1,1,0,1,0,0,0,0
4580,47,68,0,1,0,0,1,1,1,1,1
4581,47,69,0,0,0,1,1,1,0,1,1
4582,47,70,0,1,1,0,1,0,0,0,0
4583,47,71,0,0,1,1,1,0,1,0,1
4584,47,72,1,0,1,1,0,0,0,0,0
4585,47,73,0,1,1,0,1,0,0,0,0
4586,47,74,0,1,1,1,1,1,1,0,1
4587,47,75,0,0,1,0,1,1,1,0,1
4588,47,76,1,1,0,1,0,0,0,1,0
4589,47,77,1,1,0,0,0,0,0,0,0
4590,47,78,0,1,0,1,1,1,0,0,1
4591,47,79,1,0,0,0,0,1,1,0,1
4592,47,80,1,0,0,0,0,1,1,0,1
4593,47,81,0,1,1,1,1,0,0,1,0
4594,47,82,0,0,1,1,1,0,1,0,1
4595,47,83,1,1,1,0,0,1,1,1,0
4596,47,84,1,1,1,0,0,1,1,1,0
4597,47,85,1,0,0,1,0,1,1,1,1
4598,47,86,0,1,0,1,1,1,0,0,1
4599,47,87,1,0,0,0,0,0,0,1,0
4600,47,88,0,1,1,1,1,1,1,0,1
4601,47,89,0,0,1,1,1,0,1,0,1
4602,47,90,1,1,0,0,0,0,0,0,0
4603,47,91,0,0,0,0,1,0,1,1,1
4604,47,92,1,0,0,0,0,1,1,0,1
4605,47,93,1,1,0,0,0,1,0,1,0
4606,47,94,0,0,0,1,1,0,0,0,1
4607,47,95,0,1,1,1,1,0,0,1,0
4608,48,0,0,1,1,1,1,0,0,1,0
4609,48,1,0,1,1,1,1,1,1,0,1
4610,48,2,1,0,1,1,0,0,0,0,0
4611,48,3,0,1,0,1,1,1,0,0,1
4612,48,4,1,1,1,1,0,1,0,0,0
4613,48,5,0,1,0,0,1,1,1,1,1
4614,48,6,0,0,0,0,1,1,0,0,1
4615,48,7,0,1,1,0,1,0,0,0,0
4616,48,8,0,0,0,0,1,0,1,1,1
4617,48,9,1,1,1,1,0,0,1,1,0
4618,48,10,1,1,1,0,0,1,1,1,0
4619,48,11,1,0,0,0,0,1,1,0,1
4620,48,12,1,1,0,0,0,1,0,1,0
4621,48,13,1,1,1,1,0,0,1,1,0
4622,48,14,1,1,1,0,0,0,1,0,0
4623,48,15,1,0,0,0,0,1,1,0,1
4624,48,16,1,0,1,0,0,0,1,1,0
4625,48,17,1,1,1,1,0,1,0,0,0
4626,48,18,1,1,0,1,0,0,0,1,0
4627,48,19,1,0,1,0,0,0,1,1,0
4628,48,20,0,0,0,0,1,0,1,1,1
4629,48,21,0,1,1,0,1,0,0,0,0
4630,48,22,0,1,1,1,1,0,0,1,0
4631,48,23,1,1,0,0,0,0,0,0,0
4632,48,24,0,1,1,0,1,0,0,0,0
4633,48,25,1,0,0,0,0,1,1,0,1
4634,48,26,1,0,0,1,0,1,1,1,1
4635,48,27,1,0,1,0,0,0,1,1,0
4636,48,28,1,1,0,0,0,1,0,1,0
4637,48,29,0,1,1,1,1,0,0,1,0
4638,48,30,0,0,0,1,1,0,0,0,1
4639,48,31,1,0,0,0,0,0,0,1,0
4640,48,32,0,1,1,0,1,0,0,0,0
4641,48,33,0,0,0,1,1,1,0,1,1
4642,48,34,0,0,1,1,1,1,1,1,1
4643,48,35,0,1,1,0,1,0,0,0,0
4644,48,36,1,1,0,0,0,0,0,0,0
4645,48,37,1,0,1,0,0,0,1,1,0
4646,48,38,1,0,0,1,0,1,1,1,1
4647,48,39,1,1,1,1,0,1,0,0,0
4648,48,40,1,1,1,0,0,0,1,0,0
4649,48,41,0,0,0,1,1,0,0,0,1
4650,48,42,1,0,0,1,0,1,1,1,1
4651,48,43,0,1,1,1,1,0,0,1,0
4652,48,44,1,0,0,1,0,1,1,1,1
4653,48,45,0,1,1,1,1,1,1,0,1
4654,48,46,1,0,0,0,0,0,0,1,0
4655,48,47,0,1,1,1,1,0,0,1,0
4656,48,48,1,0,0,1,0,1,1,1,1
4657,48,49,0,1,0,1,1,1,0,0,1
4658,48,50,1,0,0,0,0,1,1,0,1
4659,48,51,0,0,0,1,1,0,0,0,1
4660,48,52,1,1,0,0,0,1,0,1,0
4661,48,53,1,1,0,1,0,0,0,1,0
4662,48,54,0,0,1,1,1,0,1,0,1
4663,48,55,1,1,1,0,0,1,1,1,0
4664,48,56,1,0,1,1,0,0,0,0,0
4665,48,57,0,0,0,0,1,1,0,0,1
4666,48,58,1,0,0,0,0,0,0,1,0
4667,48,59,1,1,0,0,0,0,0,0,0
4668,48,60,0,0,1,1,1,0,1,0,1
4669,48,61,0,1,1,0,1,0,0,0,0
4670,48,62,0,1,1,1,1,0,0,1,0
4671,48,63,0,0,1,0,1,1,1,0,1
4672,48,64,0,0,1,1,1,1,1,1,1
4673,48,65,0,0,0,0,1,1,0,0,1
4674,48,66,1,1,1,1,0,0,1,1,0
4675,48,67,1,1,0,0,0,1,0,1,0
4676,48,68,1,0,0,1,0,1,1,1,1
4677,48,69,0,1,1,1,1,0,0,1,0
4678,48,70,1,1,1,0,0,1,1,1,0
4679,48,71,0,0,0,1,1,1,0,1,1
4680,48,72,0,0,1,1,1,0,1,0,1
4681,48,73,0,1,1,0,1,0,0,0,0
4682,48,74,0,0,0,0,1,0,1,1,1
4683,48,75,1,0,0,0,0,1,1,0,1
4684,48,76,1,0,0,0,0,1,1,0,1
4685,48,77,0,1,0,1,1,1,0,0,1
4686,48,78,0,1,1,1,1,0,0,1,0
4687,48,79,0,1,1,1,1,1,1,0,1
4688,48,80,1,1,0,1,0,0,0,1,0
4689,48,81,1,0,0,1,0,1,1,1,1
4690,48,82,1,0,1,1,0,0,0,0,0
4691,48,83,0,0,0,1,1,0,0,0,1
4692,48,84,1,1,1,0,0,0,1,0,0
4693,48,85,1,0,0,0,0,1,1,0,1
4694,48,86,1,0,0,0,0,1,1,0,1
4695,48,87,0,0,1,1,1,0,1,0,1
4696,48,88,0,0,1,0,1,1,1,0,1
4697,48,89,0,1,0,0,1,1,1,1,1
4698,48,90,0,1,1,1,1,1,1,0,1
4699,48,91,1,0,0,0,0,0,0,1,0
4700,48,92,0,1,0,1,1,1,0,0,1
4701,48,93,1,1,1,0,0,1,1,1,0
4702,48,94,0,1,1,0,1,0,0,0,0
4703,48,95,1,0,0,1,0,1,1,1,1
4704,49,0,0,0,1,1,1,0,1,0,1
4705,49,1,1,1,1,0,0,0,1,0,0
4706,49,2,1,1,1,0,0,1,1,1,0
4707,49,3,0,1,1,0,1,0,0,0,0
4708,49,4,1,0,0,1,0,1,1,1,0
4709,49,5,1,1,0,1,0,0,0,1,0
4710,49,6,1,0,0,1,0,1,1,1,0
4711,49,7,1,1,0,0,0,1,0,1,0
4712,49,8,1,0,0,0,0,0,0,1,0
4713,49,9,0,1,1,0,1,0,0,0,0
4714,49,10,1,1,1,1,0,1,0,0,0
4715,49,11,0,0,0,1,1,0,0,0,1
4716,49,12,1,0,0,0,0,1,1,0,1
4717,49,13,1,1,1,0,0,0,1,0,0
4718,49,14,1,1,0,1,0,0,0,1,0
4719,49,15,1,1,1,1,0,0,1,1,0
4720,49,16,0,0,0,0,1,1,0,0,1
4721,49,17,0,1,1,0,1,0,0,0,0
4722,49,18,0,0,1,0,1,1,1,0,1
4723,49,19,1,1,1,0,0,1,1,1,0
4724,49,20,0,1,1,1,1,0,0,1,0
4725,49,21,1,0,0,1,0,1,1,1,1
4726,49,22,0,1,1,1,1,0,0,1,0
4727,49,23,1,0,0,1,0,1,1,1,1
4728,49,24,0,1,1,1,1,1,1,0,1
4729,49,25,1,0,0,0,0,0,0,1,0
4730,49,26,0,1,0,1,1,1,0,0,1
4731,49,27,1,0,0,0,0,1,1,0,1
4732,49,28,0,1,1,1,1,0,0,1,0
4733,49,29,0,1,1,0,1,0,0,0,0
4734,49,30,1,1,1,0,0,1,1,1,0
4735,49,31,1,1,0,0,0,0,0,0,0
4736,49,32,0,1,0,0,1,1,1,1,1
4737,49,33,0,0,0,1,1,1,0,1,1
4738,49,34,0,0,0,0,1,0,1,1,1
4739,49,35,1,0,0,0,0,1,1,0,1
4740,49,36,1,1,0,0,0,0,0,0,0
4741,49,37,1,1,1,1,0,0,1,1,0
4742,49,38,1,0,1,0,0,0,1,1,0
4743,49,39,1,1,1,1,0,0,1,1,0
4744,49,40,1,0,1,1,0,0,0,0,0
4745,49,41,0,1,1,1,1,0,0,1,0
4746,49,42,0,1,1,0,1,0,0,0,0
4747,49,43,0,0,0,0,1,0,1,1,1
4748,49,44,1,0,0,0,0,1,1,0,1
4749,49,45,1,1,1,0,0,1,1,1,0
4750,49,46,1,0,1,1,0,0,0,0,0
4751,49,47,1,1,0,0,0,0,0,0,0
4752,49,48,0,0,0,1,1,1,0,1,1
4753,49,49,0,1,0,1,1,1,0,0,1
4754,49,50,0,0,0,0,1,0,1,1,1
4755,49,51,1,1,0,0,0,1,0,1,0
4756,49,52,1,0,0,0,0,1,1,0,1
4757,49,53,1,0,1,1,0,0,0,0,0
4758,49,54,0,1,1,1,1,0,0,1,0
4759,49,55,0,0,0,0,1,1,0,0,1
4760,49,56,0,1,1,1,1,1,1,0,1
4761,49,57,0,0,1,1,1,0,1,0,1
4762,49,58,1,0,1,0,0,0,1,1,0
4763,49,59,0,0,1,0,1,1,1,0,1
4764,49,60,1,1,1,1,0,1,0,0,0
4765,49,61,0,1,1,1,1,0,0,1,0
4766,49,62,0,1,1,1,1,0,0,1,0
4767,49,63,0,0,1,1,1,1,1,1,1
4768,49,64,0,1,1,1,1,1,1,0,1
4769,49,65,1,1,1,1,0,1,0,0,0
4770,49,66,0,0,1,1,1,0,1,0,1
4771,49,67,0,0,0,0,1,1,0,0,1
4772,49,68,0,0,0,1,1,0,0,0,1
4773,49,69,1,0,0,0,0,0,0,1,0
4774,49,70,0,0,1,1,1,1,1,1,1
4775,49,71,1,1,0,0,0,1,0,1,0
4776,49,72,0,1,1,0,1,0,0,0,0
4777,49,73,0,1,0,0,1,1,1,1,1
4778,49,74,0,0,0,1,1,0,0,0,1
4779,49,75,1,0,0,0,0,0,0,1,0
4780,49,76,1,0,1,0,0,0,1,1,0
4781,49,77,1,0,0,1,0,1,1,1,1
4782,49,78,0,0,1,1,1,0,1,0,1
4783,49,79,1,0,0,0,0,1,1,0,1
4784,49,80,0,1,0,1,1,1,0,0,1
4785,49,81,0,1,1,0,1,0,0,0,0
4786,49,82,1,1,0,1,0,0,0,1,0
4787,49,83,1,0,0,1,0,1,1,1,1
4788,49,84,0,1,1,1,1,0,0,1,0
4789,49,85,0,1,1,1,1,1,1,0,1
4790,49,86,0,1,0,1,1,1,0,0,1
4791,49,87,1,1,1,0,0,0,1,0,0
4792,49,88,1,0,0,0,0,1,1,0,1
4793,49,89,1,0,0,1,0,1,1,1,1
4794,49,90,1,1,0,0,0,1,0,1,0
4795,49,91,1,0,0,1,0,1,1,1,1
4796,49,92,0,1,1,0,1,0,0,0,0
4797,49,93,1,0,0,0,0,1,1,0,1
4798,49,94,1,0,1,0,0,0,1,1,0
4799,49,95,0,0,0,1,1,0,0,0,1
4800,50,0,1,1,1,0,0,0,1,0,0
4801,50,1,0,0,0,1,1,1,0,1,1
4802,50,2,1,1,1,1,0,1,0,0,0
4803,50,3,1,0,0,1,0,1,1,1,0
4804,50,4,0,0,0,1,1,0,0,0,1
4805,50,5,1,0,0,0,0,1,1,0,0
4806,50,6,0,1,1,1,1,1,1,0,1
4807,50,7,1,0,0,0,0,0,0,1,0
4808,50,8,1,1,0,0,0,1,0,1,0
4809,50,9,0,0,0,1,1,0,0,0,1
4810,50,10,0,0,1,0,1,1,1,0,1
4811,50,11,0,1,0,1,1,1,0,0,1
4812,50,12,1,1,1,1,0,1,0,0,0
4813,50,13,1,0,1,0,0,0,1,1,0
4814,50,14,1,0,0,0,0,1,1,0,0
4815,50,15,0,0,0,1,1,1,0,1,1
4816,50,16,0,0,0,0,1,1,0,0,1
4817,50,17,0,1,1,0,1,0,0,0,1
4818,50,18,0,1,1,0,1,0,0,0,1
4819,50,19,0,1,0,0,1,1,1,1,1
4820,50,20,0,1,1,1,1,1,1,0,1
4821,50,21,1,0,0,0,0,1,1,0,0
4822,50,22,0,0,0,1,1,0,0,0,1
4823,50,23,1,0,0,1,0,1,1,1,0
4824,50,24,1,1,1,0,0,1,1,1,0
4825,50,25,1,1,0,1,0,0,0,1,0
4826,50,26,0,0,1,1,1,0,1,0,1
4827,50,27,0,0,1,1,1,1,1,1,1
4828,50,28,0,1,1,1,1,1,1,0,1
4829,50,29,1,1,1,1,0,1,0,0,0
4830,50,30,1,0,0,0,0,1,1,0,0
4831,50,31,1,1,1,0,0,1,1,1,0
4832,50,32,0,0,0,0,1,0,1,1,1
4833,50,33,0,1,0,0,1,1,1,1,1
4834,50,34,1,1,1,0,0,0,1,0,0
4835,50,35,1,0,1,1,0,0,0,0,0
4836,50,36,0,0,1,1,1,0,1,0,1
4837,50,37,0,1,1,0,1,0,0,0,1
4838,50,38,0,1,0,1,1,1,0,0,1
4839,50,39,0,1,1,1,1,0,0,1,1
4840,50,40,1,0,1,1,0,0,0,0,0
4841,50,41,0,1,1,0,1,0,0,0,1
4842,50,42,1,1,1,1,0,0,1,1,0
4843,50,43,1,1,0,0,0,1,0,1,0
4844,50,44,1,0,0,0,0,0,0,1,0
4845,50,45,0,1,0,1,1,1,0,0,1
4846,50,46,0,1,1,1,1,0,0,1,1
4847,50,47,0,1,1,0,1,0,0,0,1
4848,50,48,1,1,0,0,0,0,0,0,0
4849,50,49,1,0,0,1,0,1,1,1,0
4850,50,50,1,0,0,0,0,1,1,0,0
4851,50,51,1,1,1,1,0,0,1,1,0
4852,50,52,1,0,0,0,0,1,1,0,0
4853,50,53,1,0,0,1,0,1,1,1,0
4854,50,54,0,1,1,1,1,0,0,1,1
4855,50,55,1,0,1,0,0,0,1,1,0
4856,50,56,1,1,0,0,0,0,0,0,0
4857,50,57,1,0,1,0,0,0,1,1,0
4858,50,58,0,1,1,0,1,0,0,0,1
4859,50,59,1,0,0,1,0,1,1,1,0
4860,50,60,0,0,0,1,1,0,0,0,1
4861,50,61,0,1,1,1,1,0,0,1,1
4862,50,62,0,1,0,1,1,1,0,0,1
4863,50,63,1,0,0,1,0,1,1,1,0
4864,50,64,0,1,1,1,1,0,0,1,1
4865,50,65,1,1,0,0,0,0,0,0,0
4866,50,66,1,0,1,1,0,0,0,0,0
4867,50,67,0,0,0,0,1,1,0,0,1
4868,50,68,1,1,1,0,0,0,1,0,0
4869,50,69,0,0,0,0,1,0,1,1,1
4870,50,70,1,1,0,0,0,1,0,1,0
4871,50,71,0,1,1,1,1,0,0,1,1
4872,50,72,1,0,1,0,0,0,1,1,0
4873,50,73,1,1,1,1,0,0,1,1,0
4874,50,74,0,1,1,1,1,1,1,0,1
4875,50,75,0,1,1,1,1,0,0,1,1
4876,50,76,1,1,0,1,0,0,0,1,0
4877,50,77,0,1,1,0,1,0,0,0,1
4878,50,78,1,0,0,0,0,1,1,0,0
4879,50,79,0,1,1,0,1,0,0,0,1
4880,50,80,1,0,0,0,0,1,1,0,0
4881,50,81,0,1,1,1,1,0,0,1,1
4882,50,82,1,1,1,0,0,1,1,1,0
4883,50,83,0,0,1,1,1,0,1,0,1
4884,50,84,1,0,0,0,0,0,0,1,0
4885,50,85,0,0,1,1,1,0,1,0,1
4886,50,86,0,0,0,0,1,1,0,0,1
4887,50,87,0,0,0,0,1,0,1,1,1
4888,50,88,0,0,1,1,1,1,1,1,1
4889,50,89,1,0,0,1,0,1,1,1,0
4890,50,90,1,1,0,1,0,0,0,1,0
4891,50,91,1,1,0,0,0,1,0,1,0
4892,50,92,0,0,1,0,1,1,1,0,1
4893,50,93,1,0,0,1,0,1,1,1,0
4894,50,94,1,1,1,0,0,1,1,1,0
4895,50,95,1,0,0,0,0,0,0,1,0
4896,51,0,0,1,1,1,1,0,0,1,0
4897,51,1,0,0,1,1,1,0,1,0,1
4898,51,2,0,0,1,1,1,0,1,0,1
4899,51,3,1,1,1,0,0,1,1,1,0
4900,51,4,0,1,1,1,1,0,0,1,1
4901,51,5,1,0,0,1,0,1,1,1,1
4902,51,6,0,1,1,1,1,0,0,1,0
4903,51,7,0,0,1,1,1,0,1,0,1
4904,51,8,1,1,0,0,0,0,0,0,0
4905,51,9,1,0,0,0,0,0,0,1,1
4906,51,10,1,1,1,1,0,0,1,1,0
4907,51,11,0,0,0,0,1,0,1,1,1
4908,51,12,1,0,1,0,0,0,1,1,0
4909,51,13,0,0,0,0,1,1,0,0,1
4910,51,14,1,0,0,1,0,1,1,1,1
4911,51,15,0,0,0,1,1,0,0,0,0
4912,51,16,1,1,1,0,0,1,1,1,1
4913,51,17,0,1,1,0,1,0,0,0,0
4914,51,18,1,1,0,0,0,1,0,1,0
4915,51,19,1,1,0,1,0,0,0,1,0
4916,51,20,0,0,0,1,1,0,0,0,1
4917,51,21,0,0,0,0,1,0,1,1,1
4918,51,22,0,0,0,0,1,1,0,0,1
4919,51,23,1,1,1,0,0,1,1,1,0
4920,51,24,1,0,0,0,0,1,1,0,1
4921,51,25,1,1,1,1,0,1,0,0,0
4922,51,26,0,0,0,1,1,0,0,0,1
4923,51,27,0,1,1,1,1,0,0,1,1
4924,51,28,1,0,1,0,0,0,1,1,0
4925,51,29,1,1,0,0,0,1,0,1,0
4926,51,30,1,0,1,1,0,0,0,0,0
4927,51,31,0,0,0,0,1,1,0,0,1
4928,51,32,1,0,0,0,0,0,0,1,0
4929,51,33,0,0,1,0,1,1,1,0,1
4930,51,34,1,0,0,1,0,1,1,1,1
4931,51,35,1,0,0,0,0,1,1,0,1
4932,51,36,0,0,1,1,1,1,1,1,1
4933,51,37,0,1,0,0,1,1,1,1,1
4934,51,38,0,1,1,0,1,0,0,0,0
4935,51,39,0,0,0,1,1,1,0,1,1
4936,51,40,1,1,0,0,0,0,0,0,0
4937,51,41,1,0,0,0,0,1,1,0,1
4938,51,42,1,0,0,1,0,1,1,1,1
4939,51,43,0,0,1,1,1,1,1,1,1
4940,51,44,0,0,0,0,1,0,1,1,1
4941,51,45,1,0,0,1,0,1,1,1,1
4942,51,46,1,1,1,1,0,1,0,0,0
4943,51,47,0,1,0,1,1,1,0,0,0
4944,51,48,1,0,0,1,0,1,1,1,1
4945,51,49,0,1,0,0,1,1,1,1,1
4946,51,50,1,0,0,0,0,1,1,0,1
4947,51,51,1,0,1,0,0,0,1,1,0
4948,51,52,0,1,1,0,1,0,0,0,0
4949,51,53,1,0,0,0,0,1,1,0,1
